genus	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Pyronema	0,002312	0,001309	0,00158	0,001556	0,001302	0,001989	0,001868	0,000892	0,000632	0,003268	0	0	0,001433	0,001949	0	0,001108	0	0,001	0	0,000556	0	0,002233	0,001536	0,002168	0	0,00042	0,002042	0,000718	0	0,000727	0,000579	0	0	0,001063	0	0,001048	0,001189	0	0	0,001575	0	0,000566	0,000546	0,000866	0,000505	0,000802	0,000965	0	0,001098	0
Pyrrhoderma	0	0,000487	0,000436	0	0,001212	0	0,000907	0	0	0,000413	0	0,000926	0	0,00087	0,00062	0,002558	0	0	0	0	0	0	0	0,001424	0,000414	0	0,000732	0	0,000429	0	0,000601	0	0	0	0	0	0	0	0	0	0	0	0,000463	0	0,000545	0,000468	0	0	0	0
Rachicladosporium	0,028645	0,032646	0,021959	0,019891	0,031099	0,043559	0,073917	0,006414	0,008592	0,05922	0,007803	0,022454	0,021783	0,030331	0,04074	0,014685	0,003263	0,041147	0,01091	0,018692	0,006141	0,139002	0,019953	0,024232	0,035897	0,037968	0,078446	0,271016	0,031514	0,009422	0,032722	0,0513	0,031678	0,017501	0,030614	0,037799	0,015696	0,001668	0,03031	0,019115	0,018381	0,008072	0,057507	0,007134	0,006367	0,007401	0,013976	0,025336	0,014984	0,009271
Ramaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001744	0	0	0	0	0	0	0	0,002227	0	0	0,00087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ramularia	0,040071	0,070814	0,025696	0,013242	0,036632	0,031051	0,074355	0,042095	0,028774	0,367928	0,090613	0,025725	0,035272	0,018025	0,597414	0,012855	0,001043	0,065037	0,003905	0,025576	0,009455	0,057297	0,037248	0,011189	0,090364	0,103642	0,106092	0,074513	0,133096	0,050529	0,047547	0,321398	0,148491	0,036485	0,044937	0,03004	0,054918	0,002076	0,00745	0,01942	0,005682	0,032573	0,54675	0,01161	0,006969	0,013905	0,198883	0,162145	0,007776	0,013882
Rasamsonia	0,007401	0,002783	0,004824	0,003934	0,002634	0,006805	0,004022	0,001964	0,002194	0,006879	0,000812	0,001882	0,003558	0,00622	0	0,001888	0	0,001309	0,000874	0,002551	0,000536	0,006121	0,004208	0,005912	0	0,00172	0,005567	0,001476	0,001742	0,001147	0,00207	0,000613	0,002629	0,003318	0,000418	0,00356	0,004122	0,001025	0	0,005172	0,001185	0,001777	0,001667	0,002455	0,001984	0,001404	0,001891	0,001519	0,004063	0
Rhinocladiella	0,007654	0,003432	0,004193	0,003895	0,002694	0,008237	0,005238	0,001793	0,002755	0,005611	0,00085	0,001217	0,003304	0,006357	0,000944	0,002582	0,001333	0,001917	0,0016	0,002388	0,002034	0,006993	0,004667	0,007585	0	0,002625	0,005792	0,001789	0,002669	0,001467	0,002007	0,000769	0,002253	0,001591	0,00108	0,003475	0,002285	0,000589	0,000458	0,00446	0,00143	0,002304	0,001798	0,002085	0,002258	0,001916	0,002814	0,001313	0,003808	0
Rhizoclosmatium	0,002766	0,001726	0,005354	0,019375	0,004207	0,001342	0,005358	0,005163	0,003679	0,005818	0,003563	0,005845	0,002337	0,001109	0,010058	0,011405	0,006527	0,001649	0,001398	0,005225	0,00218	0,001491	0,018027	0,004475	0,002237	0,0059	0,006154	0,00685	0,005257	0,006312	0,004584	0,001401	0,023145	0,01562	0,000484	0,01203	0,004487	0,000589	0,004387	0,011254	0,001691	0,002799	0,000553	0,003415	0,009033	0,005778	0,002663	0,009018	0,020628	0,002356
Rhizoctonia	0,034772	0,062049	0,018931	0,037846	0,034086	0,020877	0,063072	0,028999	0,053879	0,116226	0,008349	0,038681	0,051444	0,085556	0,075236	0,029171	0,001948	0,045187	0,023398	0,040608	0,011628	0,029631	0,053212	0,029296	0,026269	0,043672	0,029886	0,009971	0,04278	0,019862	0,022153	0,035159	0,05442	0,096587	0,014361	0,035112	0,029784	0,046634	0,009409	0,007053	0,013379	0,029591	0,10586	0,034947	0,028208	0,026129	0,031483	0,066769	0,005023	0,021846
Rhizodiscina	0,016562	0,013962	0,010931	0,026646	0,007933	0,02612	0,015699	0,00392	0,011165	0,021715	0,002591	0,006075	0,009179	0,017332	0,002339	0,009122	0,001934	0,006387	0,002249	0,007412	0,002714	0,017031	0,01342	0,020761	0,001415	0,010054	0,023149	0,006708	0,006457	0,003355	0,005684	0,003209	0,004827	0,005227	0,003007	0,008358	0,006517	0,002006	0,001898	0,010983	0,00653	0,007303	0,015115	0,005793	0,004447	0,005525	0,005643	0,002662	0,027172	0,002164
Rhizophagus	0,025444	0,048178	0,065367	0,022011	0,105029	0,007409	0,051162	0,022872	0,018575	0,027404	0,005547	0,099822	0,037224	0,017219	0,021829	0,021559	0,004528	0,11515	0,054202	0,033691	0,031541	0,040356	0,01591	0,024165	0,11866	0,085526	0,021292	0,018392	0,074232	0,054544	0,023332	0,025128	0,032022	0,019449	0,039253	0,08161	0,064982	0,050446	0,037825	0,008738	0,027149	0,046604	0,074674	0,079077	0,010861	0,079317	0,100638	0,058368	0,005856	0,038762
Rhizopogon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001674	0	0	0	0	0	0	0	0,000531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizopus	0,007221	0,009327	0,007464	0,010296	0,007861	0,009099	0,008226	0,011076	0,008135	0,008068	0,010776	0,008151	0,007988	0,007771	0,011032	0,007531	0,007588	0,009149	0,00471	0,01448	0,0066	0,019664	0,013612	0,011007	0,007452	0,012386	0,01116	0,006134	0,006472	0,00514	0,023294	0,008619	0,012391	0,010387	0,005154	0,008171	0,008743	0,005976	0,010265	0,011049	0,007334	0,006094	0,007194	0,011091	0,010686	0,006714	0,008615	0,010737	0,00819	0,007538
Rhodocollybia	0	0	0	0,000454	0	0	0	0	0,000432	0,000459	0	0	0	0,000715	0	0,00093	0,000591	0	0	0	0	0	0	0,001075	0	0	0,000532	0	0	0	0	0	0	0	0	0	0	0	0	0,00047	0	0	0	0	0	0	0	0	0	0
Rhodotorula	0,00503	0,003296	0,004043	0,002957	0,002105	0,000873	0,003818	0,001288	0,001728	0,00661	0,000886	0,001603	0,002097	0,000547	0,005909	0,004293	0,001338	0,008523	0,000508	0,003296	0,0013	0,010515	0,008276	0,00747	0,003654	0,003815	0,009806	0,00387	0,002862	0,002249	0,002836	0,024135	0,001553	0,003587	0,001208	0,001852	0,001622	0,000422	0,006327	0,003244	0,002679	0,001336	0,009723	0,002065	0,002149	0,001556	0,001491	0,003624	0,001718	0,00055
Rhynchosporium	0,416209	0,107118	0,096417	0,185564	0,120293	0,053165	0,097626	0,092924	0,058764	0,020276	0,008819	0,078814	0,105453	0,338688	0,004885	0,059275	0,025513	0,034293	0,040581	0,107798	0,046162	0,124392	0,157423	0,065991	0,013685	0,020304	0,093548	0,007141	0,037899	0,107646	0,01732	0,017524	0,022976	0,049127	0,005143	0,134874	0,10623	0,05287	0,003313	0,154913	0,00353	0,094541	0,034116	0,069041	0,07889	0,059884	0,127303	0,014219	0,116099	0,025461
Ricasolia	0,000668	0	0	0	0	0,001112	0,000411	0	0	0	0	0	0	0,001296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickenella	0,000427	0	0	0,000558	0	0	0	0	0,000432	0	0	0	0	0,000624	0	0,002418	0	0	0	0	0	0	0	0,002518	0	0	0,000915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000416	0	0	0	0	0
Rosellinia	0,00878	0,005083	0,005949	0,00659	0,004901	0,013649	0,009742	0,002884	0,005158	0,019508	0,002323	0,00217	0,003809	0,009613	0,000414	0,001742	0	0,002365	0,001112	0,007169	0,00043	0,007963	0,00569	0,021738	0,000416	0,001994	0,01432	0,001133	0,002513	0,00182	0,007716	0	0,003881	0,003997	0,001527	0,008203	0,004792	0,000663	0	0,010007	0,00783	0,001871	0,002202	0,00671	0,003544	0,005587	0,002632	0,001869	0,003561	0,00067
Rozella	0,001579	0,001421	0,001995	0,002365	0,002579	0	0,001315	0,001716	0,000928	0,000503	0,00156	0,002911	0,002179	0,001573	0,004138	0,001891	0,004895	0,003302	0,000941	0,002921	0,001488	0,000695	0,00161	0,001358	0,001349	0,001903	0,001863	0,001832	0,001881	0,001433	0,000858	0,000471	0,002443	0,003498	0,000627	0,002605	0,001136	0,001721	0,001572	0,001325	0,001264	0,00132	0,002334	0,001869	0,001825	0,002281	0,002026	0,003316	0,002256	0,001405
Russula	0,000454	0	0	0	0	0	0	0	0	0,000557	0	0	0	0,003083	0,000506	0,001698	0,00047	0,000576	0	0	0	0	0	0,000939	0	0,000448	0,00061	0	0	0	0	0	0	0	0	0	0	0,00044	0	0	0	0	0,000496	0	0,001504	0	0	0	0	0
Rutstroemia	0,258911	0,066667	0,072067	0,119892	0,072733	0,030636	0,063445	0,061197	0,04166	0,026797	0,007964	0,046103	0,078073	0,215267	0,003232	0,038047	0,014751	0,020582	0,022465	0,072212	0,027295	0,099886	0,099766	0,07135	0,008557	0,018136	0,083347	0,004922	0,026821	0,070582	0,014295	0,011069	0,019818	0,029499	0,003867	0,085136	0,080289	0,032686	0,002524	0,11337	0,004762	0,058277	0,01327	0,043396	0,053955	0,040898	0,074752	0,006525	0,0693	0,016014
Saccharata	0,013207	0,006077	0,008655	0,007678	0,004769	0,015351	0,008423	0,00293	0,004261	0,017433	0,002393	0,004146	0,007413	0,010913	0,002195	0,004955	0,000467	0,003697	0,001764	0,004993	0,001604	0,021528	0,006479	0,016681	0,002044	0,002677	0,0132	0,007042	0,003932	0,002936	0,003827	0,003118	0,003815	0,004813	0,001674	0,00579	0,007576	0,001497	0,00172	0,007939	0,003718	0,003754	0,005587	0,003826	0,003395	0,003105	0,003612	0,002156	0,012196	0,001182
Saccharomyces	0	0	0	0	0	0	0	0	0	0,000459	0	0	0,001061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000687	0	0	0	0	0	0	0	0
Saccharomycodes	0	0	0	0	0	0,000476	0	0	0	0	0	0	0	0	0	0,001745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001057	0	0	0	0,001193	0
Saitoella	0,024072	0,023932	0,030572	0,01546	0,034405	0,008178	0,025577	0,011893	0,011112	0,016313	0,002343	0,021217	0,015523	0,015148	0,018131	0,012133	0,00304	0,035461	0,011657	0,014018	0,010705	0,013965	0,012358	0,013545	0,024194	0,02844	0,016575	0,0086	0,022946	0,01868	0,008804	0,009034	0,012083	0,017102	0,011285	0,029846	0,020937	0,012161	0,002164	0,010342	0,003631	0,016336	0,02898	0,015644	0,007826	0,019985	0,027542	0,021078	0,006193	0,011064
Saitozyma	0,005745	0,006739	0,026263	0,00259	0,002284	0,001969	0,007521	0,00175	0,001483	0,006429	0,000604	0,00105	0,001377	0,003053	0,0264	0,004192	0,001113	0,012156	0,000839	0,00404	0,000496	0,008174	0,005613	0,008398	0,001117	0,004314	0,005782	0,005831	0,006082	0,001007	0,003267	0,008617	0,006276	0,002911	0,001708	0,002011	0,001327	0	0,002453	0,00225	0,0022	0,001499	0,013604	0,001637	0,002427	0,000847	0,001341	0,003573	0,001335	0,000444
Sanghuangporus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001512	0	0	0	0	0	0	0	0,001166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saprochaete	0	0,000557	0,000918	0	0,001224	0,000414	0,000984	0	0	0,000416	0	0,00055	0,001171	0,000453	0,000483	0	0	0,001376	0	0,000486	0	0	0,000445	0	0,000466	0,000644	0	0	0,000542	0,000448	0,000429	0	0	0	0	0,001276	0	0	0	0	0	0	0,000925	0,000415	0	0	0,000645	0,000492	0	0
Sarocladium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scedosporium	0,010904	0,00499	0,005658	0,006552	0,006021	0,034023	0,009933	0,003178	0,004658	0,020509	0,003041	0,00265	0,004223	0,013579	0	0,00159	0,000411	0,002393	0,001179	0,007065	0,000986	0,00733	0,005269	0,010355	0,000534	0,002159	0,009716	0,002776	0,002724	0,002208	0,003667	0,000519	0,003375	0,003525	0,001434	0,005661	0,005187	0,001385	0,000541	0,005788	0,004292	0,002242	0,001886	0,007001	0,004167	0,003171	0,002218	0,002252	0,003952	0,000971
Schizophyllum	0	0	0	0,000565	0	0	0	0	0	0	0	0	0,000417	0,000511	0	0,001256	0	0	0	0	0	0	0,000471	0,001224	0	0	0,000528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schizopora	0,000508	0	0	0	0	0	0	0	0	0	0	0	0	0,000631	0	0,002209	0	0,000456	0	0	0	0	0	0,001842	0	0	0,000804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00043	0	0,00046	0	0	0	0	0
Schizosaccharomyces	0,001413	0,000614	0,001933	0,001832	0,001561	0	0,001198	0,00043	0,000423	0,001572	0	0,000988	0,001406	0,000974	0,000435	0,001005	0,000967	0,002053	0	0,001132	0	0,000793	0,001414	0,0014	0,000948	0,000756	0,001335	0,000983	0,001523	0,000887	0	0,000479	0,001142	0,001906	0,00045	0,00172	0,000669	0,000508	0	0	0,00043	0,001031	0,001382	0,000512	0,001032	0,001274	0,001133	0,000781	0,000677	0,000604
Scleroderma	0	0	0	0	0	0	0	0	0	0,000521	0	0	0	0	0	0,000791	0	0,000721	0,000501	0	0	0	0	0,000499	0	0,001064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000727	0	0	0	0,001042	0,000933	0	0
Sclerotinia	0,123899	0,041231	0,037057	0,059999	0,036946	0,016791	0,044299	0,030838	0,023875	0,042712	0,007887	0,027247	0,040256	0,111744	0,002094	0,0208	0,007813	0,010343	0,012469	0,041403	0,016172	0,053972	0,054823	0,035426	0,00515	0,010927	0,043288	0,003315	0,01608	0,034114	0,012797	0,0055	0,01529	0,021516	0,002151	0,045389	0,037921	0,01574	0,001285	0,061881	0,002495	0,03603	0,009536	0,023541	0,028638	0,019302	0,037837	0,005199	0,036627	0,008562
Sclerotium	0,029378	0,006212	0,00767	0,013446	0,00818	0,003661	0,006585	0,006909	0,004593	0,002578	0	0,004701	0,007904	0,0234	0	0,003961	0,001346	0,00178	0,002715	0,00707	0,002883	0,011411	0,010278	0,006781	0,00092	0,001667	0,008048	0,000616	0,002697	0,007045	0,001678	0,001097	0,001983	0,003228	0	0,009494	0,007805	0,003433	0	0,011712	0	0,006214	0,001146	0,004894	0,005884	0,003944	0,008041	0,000476	0,008327	0,001786
Scopulariopsis	0	0,000422	0	0	0,000638	0,002643	0	0	0	0	0	0	0	0,001796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scytalidium	0,250323	0,063404	0,081613	0,116012	0,074184	0,039199	0,062507	0,058486	0,044689	0,026876	0,007232	0,044409	0,1003	0,209501	0,003879	0,038981	0,013764	0,019613	0,026505	0,072052	0,02696	0,111149	0,10188	0,085289	0,010208	0,016452	0,086296	0,005287	0,02528	0,064516	0,016007	0,011261	0,016818	0,028726	0,004336	0,079113	0,090882	0,030055	0,003454	0,123161	0,006502	0,055352	0,012623	0,044071	0,051289	0,03697	0,068284	0,006583	0,074555	0,016042
Serendipita	0,001457	0,001801	0,001919	0,001758	0,001626	0,000952	0,001678	0,001349	0,001552	0,002808	0	0,001089	0,001318	0,001813	0,002957	0,007707	0,003624	0,001477	0	0,001449	0	0,004212	0,001712	0,011403	0,000466	0,00133	0,005283	0,000953	0,001736	0	0,000421	0,000432	0,001033	0,001816	0	0,001467	0,000743	0,000996	0,052067	0,000701	0,000487	0,000984	0,002242	0,001108	0,001598	0,001334	0,001105	0,000698	0,001111	0
Serpula	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000715	0,000804	0,001325	0	0	0	0	0	0	0	0,000667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000567	0	0	0	0	0
Setomelanomma	0,008846	0,003365	0,004387	0,003053	0,002826	0,005266	0,040733	0,002464	0,001545	0,029216	0,00068	0,008655	0,004203	0,005104	0,03815	0,002497	0,010201	0,017119	0,010453	0,002856	0,004592	0,005438	0,004227	0,008171	0,001883	0,002408	0,011128	0,058128	0,009583	0,007053	0,026343	0,013519	0,001834	0,002543	0,005593	0,003653	0,012869	0,002633	0,011303	0,003138	0,010298	0,005216	0,013586	0,002748	0,001312	0,002163	0,002362	0,001581	0,004328	0,001399
Shiraia	0	0	0,000494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sistotremastrum	0,003362	0,001752	0,000698	0,002102	0,001408	0	0,001596	0,001141	0,000761	0,000491	0	0,000879	0,000724	0,003622	0,000689	0,003678	0,001021	0	0	0,001414	0	0,001599	0,00218	0,002775	0	0	0,00223	0	0,000544	0,001623	0	0	0	0,000838	0	0,001472	0,00188	0,001158	0	0,002532	0	0,001356	0,000737	0,00102	0,001409	0,000869	0,001611	0	0,002211	0
Smittium	0,001552	0,001585	0,00266	0,002661	0,0032	0,000418	0,001485	0,001601	0,00118	0,001583	0,001071	0,002317	0,002142	0,001009	0,001585	0,001519	0,001991	0,003309	0,000982	0,001288	0,001381	0,001363	0,001685	0,001849	0,002186	0,001997	0,001367	0,001404	0,002608	0,001302	0,001173	0,001011	0,002307	0,003924	0,000864	0,002917	0,002473	0,001402	0,001282	0,001195	0,001012	0,001554	0,002125	0,001741	0,001818	0,001944	0,002167	0,001974	0,001318	0,000829
Sodiomyces	0,010771	0,005722	0,005724	0,006812	0,006291	0,023794	0,011037	0,003648	0,005459	0,023533	0,002267	0,003588	0,004262	0,0126	0,000437	0,002539	0	0,002421	0,000895	0,009035	0,001055	0,007045	0,005343	0,011448	0,000416	0,002834	0,010272	0,007154	0,003501	0,002815	0,003761	0,001706	0,003954	0,00427	0,001248	0,006695	0,006143	0,000778	0,001703	0,008	0,002941	0,002376	0,001436	0,008212	0,00458	0,003485	0,002658	0,002517	0,003452	0,001421
Sordaria	0,013294	0,006713	0,005304	0,00966	0,010432	0,024619	0,012676	0,005081	0,005045	0,025066	0,003019	0,002309	0,004269	0,017	0	0,002019	0	0,001893	0,000769	0,013708	0,000578	0,006357	0,005966	0,008655	0,000683	0,004022	0,01255	0,000786	0,004697	0,002275	0,004027	0	0,003685	0,004975	0,000842	0,008281	0,005645	0,001136	0	0,0083	0,002434	0,00189	0,002033	0,012141	0,006639	0,003065	0,002587	0,001928	0,003559	0,001261
Sparassis	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00067	0	0,00207	0	0	0	0	0	0	0	0,000502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphaceloma	0,00674	0,008871	0,015437	0,004621	0,007168	0,006484	0,047159	0,004611	0,008723	0,017256	0,002896	0,003474	0,004038	0,004741	0,003136	0,010168	0	0,029634	0,002168	0,002695	0,000505	0,009378	0,005687	0,007289	0,000673	0,002705	0,015639	0,005898	0,007062	0,001975	0,004679	0,004918	0,003828	0,007907	0,00728	0,005323	0,015821	0,002547	0,000789	0,003424	0,001431	0,002337	0,075424	0,003952	0,002811	0,00657	0,002199	0,003258	0,002927	0,001495
Sphaerobolus	0,000988	0	0,000516	0,000457	0,000437	0	0,000939	0	0	0,001406	0	0	0	0,000789	0	0,003023	0,000479	0	0	0	0	0,000876	0,000602	0,002401	0	0,000477	0,001257	0	0,000933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000607	0	0	0	0	0
Sphaerosporella	0,006544	0,002346	0,004376	0,003411	0,002601	0,00258	0,002791	0,001548	0,002546	0,002504	0,000434	0,001784	0,004507	0,00554	0,000483	0,001638	0,000561	0,001837	0,000447	0,001897	0	0,006282	0,003487	0,004662	0	0,001697	0,00493	0,001544	0,001353	0,001965	0,001031	0,000573	0,001768	0,001414	0	0,003119	0,002891	0,001197	0	0,00394	0,000439	0,001287	0,002759	0,00149	0,001791	0,001181	0,002408	0,0011	0,002615	0
Sphaerulina	0,016764	0,014031	0,015117	0,231251	0,084769	0,065701	0,030414	0,004018	0,299639	0,026068	0,005061	0,200329	0,571752	0,038941	0,016688	0,006205	0,000505	0,36289	0,009874	0,004947	0,00278	0,023871	0,807445	0,082983	0,005564	0,62849	0,171535	0,024938	0,126796	0,016832	0,090349	0,013275	0,008439	0,037733	0,007526	0,036851	0,020539	0,00507	0,00283	0,008222	0,002717	0,007903	0,106138	0,006137	0,003159	0,006866	0,01494	0,008003	0,005825	0,017598
Spizellomyces	0,002012	0,001366	0,004471	0,011978	0,002751	0	0,001557	0,003885	0,001917	0,004872	0,003022	0,004431	0,00114	0,000531	0,002293	0,00226	0,008888	0,002053	0,001005	0,001463	0,001745	0,00082	0,009323	0,002912	0,001498	0,006141	0,003097	0,00311	0,002799	0,00194	0,003294	0,001783	0,01347	0,007056	0,000494	0,006447	0,002518	0,00162	0,007469	0,004524	0,003147	0,001821	0,001784	0,002772	0,005367	0,004628	0,001505	0,003815	0,002919	0,001998
Sporidiobolus	0,000454	0,000583	0,000982	0,000499	0	0	0,00068	0	0,000414	0,001561	0	0	0	0	0,001058	0,001256	0	0,002033	0	0,000429	0	0,002869	0,002221	0,001254	0,001706	0,000672	0,002232	0,000675	0	0	0	0,000642	0	0,000566	0	0	0	0	0	0,000425	0	0	0,003478	0	0	0	0	0,001035	0	0
Sporisorium	0,000561	0,00301	0	0,001019	0	0	0	0	0	0	0	0	0	0	0,007136	0	0	0,00054	0	0	0	0,000796	0	0,000431	0,000432	0	0,00043	0,000563	0,000601	0	0	0	0	0	0	0	0	0,000542	0	0	0,00043	0	0	0	0	0	0	0	0	0
Sporormia	0,008351	0,002885	0,003455	0,0042	0,002662	0,005781	0,003419	0,001057	0,002078	0,005838	0,000812	0,004831	0,004738	0,004719	0,00158	0,002533	0,000978	0,003925	0,001792	0,00203	0,00253	0,004396	0,002462	0,005583	0,000917	0,001243	0,005031	0,004569	0,003988	0,001659	0,002689	0,001822	0,001807	0,002125	0,000636	0,002066	0,003731	0,000896	0,000654	0,00272	0,002919	0,002092	0,002866	0,001886	0,001305	0,001693	0,001266	0,000625	0,004808	0
Sporothrix	0,033847	0,018556	0,015744	0,024996	0,02331	0,060474	0,037678	0,011524	0,017165	0,076309	0,009428	0,007034	0,014015	0,040914	0,00156	0,006221	0,001907	0,005602	0,003135	0,03046	0,002867	0,021039	0,017338	0,029072	0,001992	0,009702	0,036845	0,003451	0,009568	0,006803	0,013883	0,002021	0,011816	0,015183	0,003306	0,024599	0,01555	0,003348	0,000434	0,023138	0,00747	0,006187	0,005745	0,02837	0,015304	0,008344	0,0066	0,006839	0,011131	0,004056
Stachybotrys	0,014264	0,007894	0,008596	0,009614	0,007861	0,092981	0,015964	0,004478	0,007772	0,033169	0,004197	0,004076	0,00736	0,023159	0,001504	0,003023	0,001223	0,00455	0,001768	0,011635	0,001611	0,01578	0,00889	0,019161	0,001283	0,004508	0,018054	0,012024	0,004506	0,003072	0,007335	0,00209	0,004845	0,007183	0,001381	0,012487	0,008804	0,001991	0,001535	0,010098	0,00562	0,003316	0,003426	0,013038	0,00588	0,004647	0,003303	0,01105	0,006086	0,001669
Stagonospora	0,011131	0,006024	0,010119	0,005269	0,004495	0,006186	0,012274	0,003755	0,004786	0,041867	0,00319	0,009704	0,004251	0,009085	0,018234	0,00351	0,00516	0,035014	0,004333	0,00403	0,013192	0,028798	0,005068	0,016037	0,002471	0,011942	0,029406	0,222573	0,013689	0,011215	0,032449	0,039729	0,002226	0,002599	0,00351	0,040849	0,021544	0,002435	0,01647	0,005949	0,019956	0,003308	0,026651	0,003252	0,001775	0,004061	0,008466	0,002609	0,011467	0,002282
Steccherinum	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000582	0	0,000651	0	0	0	0	0	0	0	0,000512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stemphylium	0,007418	0,002907	0,003705	0,002907	0,001811	0,005447	0,005381	0,003005	0,003532	0,013195	0,000982	0,007023	0,004946	0,003979	0,003729	0,002018	0,00047	0,027868	0,002514	0,002222	0,003167	0,005356	0,003021	0,004635	0,002963	0,003995	0,009442	0,049428	0,008345	0,003344	0,003948	0,018788	0,0032	0,00541	0,003134	0,005348	0,005966	0,002116	0,018665	0,002538	0,00488	0,002136	0,006921	0,003632	0,001495	0,001547	0,002837	0,003075	0,007146	0,001853
Stereum	0,000748	0	0	0	0	0	0	0	0	0,001049	0	0	0	0,003001	0	0,002232	0	0	0	0	0	0,000447	0	0,001674	0	0	0,001288	0	0	0	0	0	0	0	0	0	0,000594	0	0	0	0	0	0	0	0,001363	0	0	0	0	0
Sterigmatomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stylonectria	0,002454	0,001044	0,000634	0,001442	0,00131	0,049236	0,002234	0	0,001026	0,005126	0,00051	0	0,000526	0,007681	0	0	0	0,001193	0	0,001089	0	0,002116	0,001216	0,001987	0	0,000474	0,002084	0,001382	0	0,000671	0,001225	0	0,000524	0,000982	0	0,001182	0,000706	0,000414	0	0,001624	0	0	0	0,00311	0,000787	0,000847	0	0,001435	0,00129	0
Sugiyamaella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001064	0	0,000417	0	0	0	0	0	0	0,000433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suhomyces	0,000935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suillus	0,001095	0,0012	0,002491	0,001942	0,001211	0,001945	0,001093	0,000423	0,001381	0,001081	0	0,001102	0,001178	0,002866	0,001363	0,004072	0,001876	0,001361	0,000486	0,000959	0	0,001284	0,001345	0,003571	0,001198	0,000784	0,002073	0,000659	0,001132	0,001031	0,000601	0	0	0,001366	0	0,00211	0,000733	0	0	0,000431	0	0,000478	0,001413	0,000606	0,001587	0,000748	0,00066	0,000538	0,0014	0
Sydowia	0,002885	0,00199	0,001282	0,001776	0,000504	0,00684	0,001339	0	0,000507	0,002658	0,000699	0	0,000601	0,00095	0,001544	0,006817	0	0,001645	0	0	0	0,001632	0	0,000497	0	0	0,004535	0	0,000723	0	0,001301	0,000912	0,000522	0,003407	0,000472	0,001172	0,001263	0	0	0,001407	0	0,000446	0,003449	0	0,001341	0	0	0,000538	0	0,000917
