species	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Segetibacter koreensis	0,01047	0,005413	0,00401	0,006401	0,005105	0,003	0,003413	0,007306	0,0086	0,003599	0,008741	0,009226	0,008053	0,010042	0,003707	0,022212	0,033208	0,008548	0,022886	0,00549	0,020954	0,008231	0,005718	0,006717	0,013298	0,007309	0,006917	0,013328	0,007496	0,007765	0,006263	0,012255	0,006455	0,004617	0,002587	0,002352	0,008863	0,009901	0,016411	0,006937	0,00697	0,012332	0,011133	0,004744	0,005169	0,007045	0,004377	0,005445	0,019909	0,006748
Selenomonas bovis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00073	0
Selenomonas ruminantium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000826	0	0	0	0	0	0	0	0	0	0	0	0	0,001155	0	0	0	0	0	0	0	0,001567	0
Selenomonas sputigena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seohaeicola zhoushanensis	0	0,000948	0	0	0	0	0	0,001764	0	0	0	0,001837	0,001644	0	0	0,002139	0,001791	0	0,000734	0,000903	0,000816	0	0	0	0,00229	0,000771	0	0,002254	0,001768	0,001958	0	0,001434	0	0,000926	0,010897	0	0,00204	0,002837	0,000879	0	0,001616	0,001704	0,001037	0	0,001043	0,002071	0	0,001432	0	0
Seonamhaeicola marinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serinibacter arcticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,026896	0	0	0	0,015704	0	0	0,001023	0	0	0	0,009539	0	0,001437	0	0	0	0	0	0	0	0	0
Serinibacter salmoneus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serinicoccus chungangensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001978	0	0	0	0	0	0	0	0	0	0	0
Serpentinomonas mccroryi	0,001314	0	0	0,00086	0	0,001732	0,000789	0,002156	0,001035	0,000786	0,002953	0	0,000724	0	0	0	0,000823	0	0,000787	0,00288	0,000754	0	0,002575	0	0	0,002914	0,001378	0,000768	0	0	0,002103	0,001283	0,001293	0,001235	0,000762	0	0,002153	0	0	0,003557	0	0	0	0,001787	0,002041	0,001968	0,000853	0,001442	0,001263	0,001992
Serpentinomonas raichei	0,002495	0,00259	0,002179	0,005863	0,002859	0,008179	0,004466	0,007257	0,008219	0,002811	0,006868	0,003051	0,003925	0,004281	0,002694	0,00228	0,00427	0,002833	0,002233	0,00518	0,002766	0,002834	0,012198	0,002402	0,003677	0,004114	0,004889	0,002742	0,001813	0,002661	0,004568	0,001864	0,007381	0,004684	0,006578	0,00364	0,006935	0,003228	0,000699	0,016078	0,00311	0,002372	0,001227	0,007078	0,006915	0,002068	0,004946	0,004457	0,008359	0,003888
Serratia fonticola	0	0	0	0	0	0,00198	0	0,00212	0	0	0	0	0,001206	0,002338	0	0	0,001328	0	0	0	0	0,00395	0,001125	0	0	0	0	0	0,002548	0	0	0	0,001013	0	0	0	0	0,001407	0,000879	0	0,00168	0	0	0	0,00148	0	0,001918	0,000684	0,00105	0,000987
Serratia grimesii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serratia liquefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serratia marcescens	0,004822	0,007461	0,003452	0,003465	0,004459	0,003955	0,008925	0,00618	0,003247	0,007582	0,007508	0,003673	0,003349	0,006969	0,008624	0,004386	0,003074	0,00599	0,003913	0,005385	0,003234	0,012782	0,004916	0,009145	0,003228	0,003559	0,003821	0,005863	0,005539	0,003111	0,010325	0,002994	0,004636	0,007451	0,004491	0,004739	0,004273	0,00718	0,012474	0,003246	0,024195	0,004021	0,007157	0,008755	0,007387	0,004452	0,005009	0,011337	0,003956	0,005713
Serratia odorifera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000712	0	0	0	0	0	0	0	0	0	0	0	0
Serratia oryzae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serratia plymuthica	0,000908	0	0	0	0	0	0	0,000714	0	0	0,001386	0	0	0,000819	0	0	0	0	0	0,000903	0	0,00266	0,001701	0	0	0,002574	0	0	0	0	0,001798	0,00081	0,000839	0	0	0	0	0	0	0,001519	0	0	0	0,00082	0,001557	0,000715	0	0,000972	0	0,001674
Serratia symbiotica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000687
Shackletoniella antarctica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella colwelliana	0,002244	0	0	0	0	0	0,003446	0,001332	0,002259	0,001585	0	0	0,000689	0,002713	0	0	0	0,001141	0	0,003683	0	0	0,001157	0	0	0	0,000955	0	0	0	0	0	0	0,00087	0	0	0	0	0	0,001554	0	0	0	0,002432	0	0	0	0,002735	0	0
Shewanella corallii	0	0	0	0	0	0,000927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella decolorationis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella denitrificans	0	0	0	0	0	0	0	0	0	0	0,000873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella fodinae	0	0	0	0	0	0,000771	0	0,000681	0	0	0	0	0	0	0	0	0,001103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001384	0	0	0	0	0	0	0	0	0	0,001602	0	0	0,000872	0	0,001886
Shewanella litoralis	0	0	0	0	0	0	0	0	0	0	0,000856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000846
Shewanella mangrovi	0	0	0	0,000828	0	0	0	0,001894	0	0	0,001772	0	0	0	0	0	0	0	0	0,000938	0	0	0,001021	0	0	0,001161	0	0	0	0	0,000795	0	0,000819	0	0,005262	0	0	0	0	0,001787	0	0	0	0	0,002116	0,000735	0	0,001011	0	0,002256
Shewanella morhuae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella putrefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shigella sonnei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shimia abyssi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00165	0	0,000688	0	0	0	0	0	0	0	0	0	0	0	0	0
Shimia aestuarii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shimia gijangensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001289	0	0	0,000711	0	0	0	0	0	0	0	0	0	0	0	0
Shimia haliotis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shimia isoporae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shimia marina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shimwellia blattae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,003744	0	0	0	0	0	0	0,001842	0	0	0	0	0
Shimwellia pseudoproteus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,003348	0	0	0	0	0	0	0,002024	0	0	0	0	0
Shinella fusca	0	0,001427	0	0	0,000739	0	0	0,000734	0	0	0,001704	0,002882	0,001337	0	0,002511	0,001535	0,000915	0	0,000728	0	0,003128	0,000863	0	0	0,00198	0,001123	0	0,002948	0,000859	0,002204	0,001599	0,001834	0	0	0,003895	0	0,001089	0,001533	0,003944	0	0,002578	0,000692	0	0	0,000791	0,001301	0	0,002793	0	0,00223
Shinella kummerowiae	0	0	0	0,000686	0	0	0	0	0	0	0	0,00184	0,001052	0	0,001783	0,001046	0,000766	0	0,00075	0	0,00237	0	0	0	0,001598	0,000777	0	0,002371	0,000814	0,002087	0,00264	0,002047	0	0	0,0028	0	0,000727	0,001028	0,003305	0	0,002136	0	0	0	0,000775	0,001398	0	0,002221	0	0,000855
Shinella zoogloeoides	0,001645	0,001942	0	0,001976	0	0	0,000981	0,001903	0,002148	0,000721	0,002261	0,003841	0,002429	0,000692	0,004179	0,003055	0,0023	0,003943	0,002356	0,001983	0,005013	0,001047	0	0	0,00377	0,002949	0	0,004889	0,002453	0,004452	0,003784	0,0038	0,000734	0,000842	0,005605	0	0,002253	0,004922	0,006006	0,000835	0,004121	0,002359	0,001121	0	0,001979	0,003521	0	0,019197	0,002073	0,003111
Siccationidurans arizonensis	0	0,008346	0	0	0	0	0	0	0	0,000786	0	0	0	0	0,000896	0,000767	0,000721	0	0	0,000764	0	0,00388	0	0,003011	0	0	0,000938	0,002084	0,001695	0	0,001756	0,004865	0	0,002623	0	0	0	0	0,003944	0,000945	0,003189	0	0	0	0	0	0,0018	0	0	0
Siccibacter colletis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001884	0,001012	0	0,001127	0	0	0	0,001077	0	0	0	0	0
Siccibacter turicensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000721	0	0	0	0	0	0	0	0	0	0	0
Siccirubricoccus deserti	0,001932	0,000879	0,004255	0,003771	0,003735	0,001944	0	0,005636	0,001804	0,001966	0,00426	0,002275	0,001538	0,000841	0,000997	0,003907	0,004511	0,003678	0,00171	0,00201	0,00233	0,000924	0,001995	0,015356	0,001978	0,002643	0,002375	0,00512	0,002384	0,002013	0,003293	0,003899	0,007876	0,001656	0,002289	0,001451	0,001391	0,005403	0,009108	0,005615	0,005143	0,002497	0,00198	0,001332	0,008317	0,007268	0	0,00382	0,003927	0,002245
Siculibacillus lacustris	0,008571	0,002866	0,010148	0,03625	0,009714	0,005092	0,00409	0,010539	0,007997	0,004534	0,013407	0,00511	0,002893	0,005166	0,004801	0,009011	0,031867	0,001942	0,002875	0,002735	0,024411	0,004956	0,011128	0,006889	0,004462	0,03344	0,004946	0,00662	0,004122	0,006059	0,018471	0,005755	0,021996	0,004929	0,137365	0,007027	0,011815	0,03129	0,00561	0,040512	0,084041	0,005456	0,001986	0,00622	0,051577	0,043936	0,00424	0,01046	0,016974	0,030561
Sideroxydans lithotrophicus	0,001082	0	0,004361	0,004032	0,002962	0,002564	0	0,002643	0,002993	0	0,003281	0,001084	0,001052	0,002286	0,000802	0,002731	0,003669	0	0,000895	0,001826	0,001873	0,000723	0,002843	0	0,001868	0,000867	0,001781	0,000709	0	0	0,001666	0,00092	0,003423	0	0	0,003548	0,000691	0,001729	0	0,003458	0,002559	0,001988	0	0,000942	0,003699	0,00098	0,000695	0,001202	0,003292	0,001616
Silanimonas lenta	0,000812	0	0	0,001028	0	0	0	0,001067	0	0	0,000821	0,002715	0	0	0	0	0,000898	0	0,00068	0	0,002937	0	0,000808	0	0	0,001298	0	0,001634	0	0,004099	0,000795	0,000901	0,000773	0	0,001096	0	0,000679	0,003062	0,000811	0,001738	0	0	0,000831	0	0,00195	0,001528	0	0,000998	0,000804	0,002485
Silicimonas algicola	0	0,000968	0	0,000873	0,002029	0	0	0,000717	0,002273	0	0,001656	0,001593	0,000877	0,001485	0	0,002918	0,00183	0	0,000769	0,000764	0,000901	0	0	0	0,002385	0,000952	0	0,002044	0,000802	0,001038	0	0	0	0,000786	0,007489	0	0,001792	0,002251	0	0,001109	0,00166	0,00202	0,000999	0	0,000776	0,000758	0,000979	0,001076	0,001988	0,000813
Silvanigrella aquatica	0	0	0	0,003594	0	0	0	0,001364	0	0	0,001171	0	0	0	0,001666	0,005534	0,001863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,003761	0	0	0	0	0	0,002853	0	0	0	0	0,006518	0	0	0	0	0
Silvanigrella paludirubra	0	0	0,001724	0,00514	0	0	0	0,009649	0	0,005242	0,001914	0	0	0	0,001763	0,007004	0,004714	0	0	0	0	0	0	0	0	0	0	0,001574	0	0	0,002081	0,002016	0,001314	0,00668	0	0	0	0	0	0,004259	0	0,001905	0	0	0,030222	0	0	0	0	0,001858
Silvibacterium bohemicum	0,000754	0,000857	0,008439	0,00407	0,001019	0,117413	0,001202	0,002996	0,002238	0,001278	0,002528	0	0,000811	0,006674	0	0,001618	0,008057	0	0	0	0,000685	0,002185	0,003456	0,009897	0	0,000817	0,002249	0	0,000859	0	0,003385	0	0,002672	0	0	0,001007	0	0,03565	0	0,016713	0	0	0	0,002453	0,029464	0,011361	0	0	0,003849	0,001421
Silvimonas amylolytica	0,000831	0,000782	0,003761	0,004569	0,000787	0,004231	0,000814	0,002945	0,002941	0,001147	0,003604	0	0	0,002321	0	0,000698	0,00172	0	0,000912	0,002548	0,00086	0,003393	0,006398	0,001585	0	0,002101	0,009421	0	0	0	0,002302	0,000761	0,002917	0,000926	0	0,000918	0,000685	0,000779	0	0,004123	0	0,000893	0	0,002741	0,005259	0,000715	0,002156	0,001351	0,001906	0,002284
Silvimonas iriomotensis	0,001681	0,001066	0,004553	0,004689	0	0,003939	0,001117	0,002934	0,002565	0,001442	0,003592	0	0	0,002065	0	0	0,001608	0	0,001515	0,001564	0,000805	0,004029	0,006874	0,002754	0	0,001185	0,010065	0	0	0	0,003197	0,000893	0,002615	0	0	0,000799	0,000892	0,000704	0	0,004791	0,000838	0	0	0,003008	0,005389	0,001778	0,000947	0,001128	0,002922	0,001199
Silvimonas terrae	0,002492	0,001206	0,007304	0,00695	0,001915	0,005636	0,001633	0,003095	0,00234	0,00095	0,003912	0	0	0,003021	0,000714	0,000688	0,002693	0	0,000805	0,002948	0,000901	0,005256	0,007479	0,003381	0	0,002122	0,014959	0,000737	0	0	0,003454	0,001192	0,00352	0,001095	0,000694	0,002155	0,0007	0,000681	0	0,005955	0,001138	0,000721	0	0,003864	0,00785	0,001431	0,001232	0,001429	0,002342	0,001445
Simiduia aestuariiviva	0,001149	0	0	0,000923	0	0	0	0,002362	0,001522	0	0,002364	0	0	0	0,001192	0,002106	0,000748	0	0	0,00171	0,000989	0	0,000828	0	0	0,002068	0	0	0	0	0,001805	0,000705	0,001719	0	0,000712	0	0	0,000847	0	0,000703	0	0,001854	0	0,000861	0,002161	0,003109	0	0,000736	0,001699	0,000823
Simiduia agarivorans	0,000881	0	0	0,000806	0	0	0	0,001507	0	0	0,000793	0	0,000745	0	0,001166	0,001958	0,000688	0	0	0,000973	0,001071	0	0	0	0	0,001869	0	0	0	0	0,001067	0	0	0	0,000703	0	0	0,001321	0	0	0	0,001609	0	0	0,000767	0,001849	0	0,000797	0,001596	0,001183
Simplicispira hankyongi	0,005688	0,004789	0,003667	0,008886	0,004473	0,00964	0,007504	0,01183	0,011007	0,005648	0,01385	0,004742	0,006001	0,007192	0,005279	0,004997	0,004994	0,003942	0,003895	0,011698	0,005211	0,005605	0,015289	0,003771	0,007349	0,009186	0,009367	0,006802	0,004344	0,003759	0,010289	0,005527	0,012886	0,005156	0,015588	0,004625	0,011074	0,004329	0,003602	0,014976	0,004781	0,004828	0,003207	0,010994	0,011379	0,004996	0,00556	0,008567	0,00745	0,009201
Simplicispira lacusdiani	0,004381	0,003551	0,002085	0,005207	0,001756	0,004919	0,004416	0,006522	0,005723	0,003527	0,008581	0,003899	0,004083	0,004314	0,007082	0,003719	0,002472	0,005351	0,002547	0,006927	0,004658	0,003365	0,008399	0,001907	0,008099	0,005505	0,005361	0,008169	0,003269	0,00484	0,005167	0,00413	0,009236	0,003601	0,01184	0,002161	0,009804	0,006922	0,00435	0,009142	0,006993	0,004364	0,004744	0,005907	0,006337	0,004418	0,003749	0,009538	0,004351	0,008659
Simplicispira metamorpha	0,004905	0,005199	0,002858	0,005878	0,003694	0,008561	0,006959	0,008857	0,009132	0,00369	0,00984	0,004979	0,00679	0,004784	0,008796	0,00484	0,004133	0,006115	0,003496	0,009756	0,005439	0,004754	0,010306	0,002384	0,00788	0,006241	0,008632	0,008252	0,00396	0,004751	0,006535	0,005215	0,012917	0,006676	0,006286	0,004488	0,010005	0,004648	0,007013	0,010858	0,006912	0,005925	0,005278	0,009376	0,008846	0,004984	0,007449	0,010786	0,005643	0,008126
Simplicispira psychrophila	0,004632	0,00499	0,003447	0,006217	0,003603	0,0061	0,005581	0,008182	0,009817	0,00441	0,010701	0,004219	0,006017	0,005543	0,004768	0,004168	0,003476	0,00329	0,003041	0,010431	0,004046	0,005925	0,010776	0,003534	0,004837	0,006319	0,008164	0,005323	0,00399	0,003001	0,007007	0,004422	0,011218	0,005039	0,005485	0,00468	0,008682	0,003996	0,005092	0,012253	0,004451	0,004715	0,001917	0,010048	0,008397	0,004834	0,005968	0,008286	0,005831	0,006607
Simplicispira suum	0,004491	0,004203	0,002307	0,006661	0,004736	0,005796	0,005305	0,006069	0,008004	0,004119	0,009877	0,003633	0,005187	0,004801	0,005141	0,004422	0,004215	0,002978	0,004456	0,008186	0,004459	0,004026	0,013267	0,00264	0,005281	0,00825	0,006027	0,005532	0,003166	0,003423	0,007081	0,004532	0,012841	0,006301	0,014693	0,004774	0,006755	0,0043	0,003098	0,012948	0,004628	0,004117	0,002073	0,007328	0,005876	0,003854	0,006915	0,007786	0,005248	0,006718
Singulisphaera acidiphila	0,003983	0,001582	0,011262	0,005262	0,006508	0,001815	0,000753	0,007933	0,004578	0,002694	0,004484	0,003093	0	0,001003	0,001153	0,007831	0,012303	0,003497	0,001984	0,001111	0,004727	0,00282	0,004446	0,030887	0,003694	0,003082	0,004624	0,005974	0,003026	0,003062	0,004143	0,005259	0,007722	0,003869	0,002335	0,004556	0,001451	0,004427	0,007487	0,011706	0,004015	0,005138	0,001898	0,002013	0,006913	0,005274	0,000936	0,004444	0,008934	0,004354
Sinimarinibacterium flocculans	0,003951	0,001703	0,001077	0,005663	0,000803	0,003117	0,001413	0,004542	0,006602	0,001147	0,007827	0,001238	0,002291	0,001961	0,00127	0,004927	0,003668	0	0,005387	0,00338	0,006684	0,001765	0,004406	0,001214	0,00214	0,006893	0,002073	0,001879	0,002996	0,00423	0,004678	0,002585	0,003943	0,000926	0,004868	0	0,004251	0,00498	0,000699	0,005231	0,002186	0,004043	0	0,003051	0,005068	0,008092	0,002015	0,001685	0,007977	0,012336
Sinirhodobacter ferrireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,003109	0	0,000691	0	0	0	0	0	0	0	0	0	0	0	0	0
Sinirhodobacter hankyongi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,005753	0	0,000808	0	0	0	0	0	0	0	0	0	0	0,000729	0	0
Sinirhodobacter hungdaonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,003499	0	0,000787	0	0	0	0	0	0	0	0	0	0	0	0	0
Sinirhodobacter populi	0,001526	0,003726	0	0,001875	0	0	0,003115	0,004396	0,003303	0,000983	0,003616	0,004102	0,00392	0,001707	0,003262	0,00679	0,002402	0,002185	0,002611	0,003588	0,002575	0,002585	0,001125	0,000809	0,004624	0,001856	0,000797	0,004778	0,003799	0,003023	0,003679	0,00272	0,003234	0,003463	0,020072	0	0,005606	0,004938	0,004207	0,002033	0,003927	0,003702	0,002173	0,002814	0,003407	0,003119	0,001042	0,005632	0,002925	0,003198
Sinobacteraceae bacterium	0,005326	0,00325	0,004821	0,010949	0,003815	0,006376	0,007209	0,009309	0,017035	0,003401	0,010711	0,004515	0,007214	0,005782	0,004025	0,007231	0,007807	0,003394	0,005439	0,006633	0,007406	0,004618	0,009213	0,005217	0,007613	0,007664	0,007769	0,005655	0,003879	0,005077	0,007099	0,005578	0,010034	0,003763	0,006423	0,003959	0,004493	0,006664	0,00294	0,01061	0,005571	0,00689	0,002161	0,008347	0,010765	0,008664	0,004452	0,005914	0,009835	0,01003
Sinobacterium caligoides	0	0	0	0,001247	0	0	0	0,002058	0,000782	0	0,00257	0	0,000811	0	0,001828	0,00347	0	0	0	0,002436	0,001625	0	0	0	0	0,002973	0	0	0	0	0,001701	0	0	0	0	0	0,000817	0,00105	0	0	0	0,002641	0	0	0,001839	0,004155	0	0,001218	0,001243	0,001382
Sinomicrobium pectinilyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002705	0	0,000721	0	0	0	0,000683	0	0	0	0	0	0	0,000792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sinomonas atrocyanea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002492	0	0,000782	0	0	0	0	0	0	0	0	0
Sinorhizobium americanum	0	0	0	0	0	0	0	0	0	0	0,000749	0,000733	0	0	0	0,000907	0	0	0,000706	0	0,00111	0,000869	0	0	0	0	0	0,000753	0	0	0,001082	0,000716	0	0	0,001505	0	0,002152	0,000778	0,001569	0	0,000785	0	0	0	0	0,000976	0	0,000687	0	0
Sinorhizobium fredii	0,002445	0,003771	0,002893	0,003271	0,00332	0,002584	0,002799	0,003073	0,003456	0,001343	0,0037	0,004886	0,004417	0,002314	0,004774	0,004322	0,004503	0,002917	0,003031	0,002501	0,005648	0,002884	0,002512	0,00286	0,004661	0,003946	0,00195	0,005807	0,003649	0,004662	0,004914	0,004014	0,003246	0,002136	0,005633	0,002948	0,004799	0,005388	0,006243	0,003152	0,00546	0,003712	0,002397	0,00246	0,00362	0,004066	0,002279	0,004696	0,003787	0,00417
Sinorhizobium medicae	0	0,000714	0	0	0	0	0	0	0	0	0	0,001483	0,001162	0	0,002306	0,000907	0,000691	0	0	0	0,001635	0,000967	0	0,000745	0,001502	0,00102	0	0,001931	0	0,00192	0,002225	0,002146	0	0	0,002175	0	0,001783	0,000919	0,00374	0	0,002419	0	0	0	0,001599	0	0	0,000898	0	0,000797
Sinorhizobium meliloti	0,003007	0,00424	0,002839	0,00397	0,002583	0,003029	0,002413	0,004644	0,003703	0,002441	0,005288	0,005577	0,003428	0,002221	0,006012	0,005107	0,005503	0,001805	0,004552	0,002925	0,006102	0,006136	0,003529	0,004761	0,005169	0,004823	0,003053	0,006382	0,00319	0,006472	0,009992	0,007033	0,003497	0,002686	0,007245	0,001649	0,004842	0,006159	0,011848	0,004737	0,00913	0,004049	0,001452	0,002852	0,005551	0,005051	0,002277	0,004951	0,005094	0,004949
Sinorhizobium saheli	0	0	0	0	0	0	0	0	0	0	0	0,001664	0	0	0,000818	0,001	0	0	0	0	0,00188	0	0	0	0,000829	0,000814	0	0,001761	0	0,001661	0,000918	0,000921	0	0	0,002092	0	0,000996	0,000887	0,00174	0	0,001674	0	0	0	0	0	0	0,000817	0,000748	0,000694
Sinorhizobium terangae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000917	0	0	0	0	0	0	0	0	0,000783	0,000696	0	0	0	0,000694	0	0	0	0,000879	0	0,000699	0	0	0	0	0	0	0	0	0,000694
Sinosporangium album	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sinosporangium siamense	0	0	0	0	0	0	0	0	0	0	0,000774	0	0	0	0	0,000767	0	0	0,000839	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000947	0	0,001812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Siphonobacter aquaeclarae	0,002415	0,001908	0	0,003182	0,001612	0	0,001421	0,001941	0,00327	0,000786	0,001662	0,003528	0,002833	0,002953	0	0,004433	0,00519	0,002165	0,007007	0,002132	0,004988	0,004122	0,001871	0,003839	0,002415	0,001879	0,002236	0,00329	0,001873	0,003041	0,000877	0,004747	0,001895	0,00087	0,000991	0,000711	0,00108	0,003172	0,002592	0,00138	0,002279	0,002535	0,001989	0,001807	0,001843	0,000735	0,001421	0,000761	0,00496	0,002001
