genus	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Aestuariisphingobium	0	0,002078	0	0	0	0	0	0	0,001233	0	0,001379	0,003941	0,001184	0,001026	0	0,004092	0,002706	0,01371	0,002218	0,001131	0,001798	0	0	0	0,003935	0,001295	0	0,001402	0,00246	0,015546	0	0,002548	0	0	0,005854	0	0,016258	0,02902	0	0	0,030334	0,001424	0,013485	0	0	0,002487	0,002885	0,001679	0,001489	0,021889
Aestuariispira	0	0	0	0,003632	0	0	0	0,001292	0,001148	0	0,001962	0	0	0	0	0,001279	0,001306	0	0	0	0	0	0,002542	0,001279	0	0,001441	0,001401	0	0	0	0,001204	0	0,001823	0	0	0	0,001146	0,001025	0	0,002907	0	0,00103	0	0	0,005027	0,001114	0	0	0,002943	0
Aestuariivirga	0,407571	0,255088	0,067785	1,03679	1,002632	0,124483	0,251918	0,405704	0,96099	0,062728	0,723582	0,310302	0,187371	0,75356	0,060502	1,121347	1,765943	0,06293	0,390675	0,269073	0,255675	0,192382	0,321386	0,126741	0,428125	0,462115	0,17944	0,504953	0,285592	0,326823	0,166754	0,212358	0,180239	0,205881	0,153497	0,189864	0,602398	0,558292	0,199469	0,681294	0,469812	0,5347	0,033588	0,264666	0,274732	0,408543	0,543852	0,184574	1,724857	0,282801
Aestuariivita	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Afifella	0,003338	0,001117	0,003297	0,006225	0,005392	0,002373	0,001189	0,004782	0,00488	0	0,005575	0,003698	0,002836	0,002845	0,001052	0,006385	0,00864	0	0,002611	0,002621	0,004542	0,001252	0,003642	0,003371	0,004251	0,003039	0,002357	0,004403	0,002655	0,004259	0,002992	0,003083	0,003785	0,00155	0,008063	0,00271	0,006009	0,006146	0,003238	0,005885	0,006425	0,003448	0	0,001659	0,00719	0,006226	0,001958	0,001828	0,007185	0,00596
Afipia	0,062331	0,022166	0,194625	0,24062	0,08558	0,043637	0,015884	0,085129	0,096969	0,026436	0,332883	0,043832	0,013047	0,026388	0,015182	0,155997	0,256735	0,057193	0,07048	0,024856	0,081928	0,027812	0,112319	0,230625	0,051007	0,053382	0,062902	0,053003	0,06139	0,043959	0,084533	0,060516	0,15013	0,027509	0,045343	0,04561	0,07385	0,154943	0,064118	0,180158	0,107668	0,107649	0,051535	0,052673	0,135554	0,099221	0,028409	0,050629	0,203622	0,05365
Agaribacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001046	0	0	0	0	0	0	0	0	0	0,001354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001114	0	0	0	0
Agaricicola	0,001469	0	0,001778	0,004504	0,002873	0	0	0,003163	0,002926	0	0,003241	0,001314	0	0	0	0,003745	0,005846	0	0,002244	0,00139	0,002522	0	0,002392	0,002046	0	0,001491	0	0,003346	0	0,003433	0,002745	0,001071	0,003119	0	0,003325	0,001864	0,004584	0,003513	0,003127	0,003972	0,00416	0,002447	0	0,001238	0,004602	0,004491	0	0,001205	0,004751	0,001331
Agarilytica	0	0	0	0	0	0	0	0	0	0	0,001268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001069	0	0	0	0,001022
Agarivorans	0	0	0	0,001028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001194	0	0	0	0	0	0	0	0	0	0	0	0	0,001137	0	0,00312
Aggregatilinea	0,001584	0	0,001043	0	0	0,001106	0	0,001117	0	0	0,002303	0,001377	0	0	0	0,004009	0,006478	0	0,002298	0,001112	0,008628	0	0	0,003639	0,002672	0,001385	0	0,001424	0	0,001559	0	0,003095	0,00114	0	0,0022	0	0	0,003407	0,005535	0	0,001833	0,002245	0	0	0,001276	0,001136	0	0	0	0,002874
Agitococcus	0,001256	0	0	0	0	0	0	0,002754	0,001025	0	0,001446	0	0,002425	0	0	0,001023	0,001066	0,014678	0	0,001494	0	0	0,001227	0	0,002742	0,00176	0	0	0	0	0	0,005053	0,00226	0	0	0	0,001951	0,001457	0	0	0	0	0,002493	0	0,001478	0,002616	0	0,001779	0,001068	0
Agreia	0	0,001705	0	0	0	0	0	0	0	0	0	0,002618	0	0	0	0	0	0	0,001479	0,001716	0	0	0	0,004205	0,0019	0	0,001037	0,004035	0,001153	0	0,001248	0,004081	0,001178	0	0,005327	0	0	0	0,004307	0,001137	0,002163	0	0,001227	0	0	0	0	0	0,001389	0
Agrobacterium	0,024576	0,064706	0,028113	0,066321	0,026009	0,018931	0,056102	0,037296	0,035369	0,037588	0,053222	0,119574	0,125157	0,036944	0,460597	0,049173	0,226471	0,017058	0,049597	0,058236	0,091266	0,122739	0,036658	0,052717	0,100789	0,063705	0,03866	0,18573	0,048114	0,125418	0,167584	0,26834	0,038722	0,048258	0,129221	0,018745	0,082695	0,054894	0,296252	0,041504	0,144269	0,067599	0,016274	0,028891	0,056822	0,052347	0,028399	0,058486	0,048277	0,058352
Agrococcus	0,001971	0,001247	0	0	0	0	0	0	0	0	0	0,004242	0	0	0	0,001884	0,002545	0,001802	0,002697	0,001072	0,001311	0,00116	0	0,004097	0,004126	0	0	0,042763	0,004453	0,001195	0,016207	0,038587	0,002241	0	0,00439	0	0,001176	0,002321	0,073238	0	0,012472	0,001081	0,001764	0	0,00123	0,002133	0	0,003176	0,001531	0
Agromyces	0,009941	0,009054	0,006885	0,004595	0,006562	0,002678	0,003587	0,006793	0,007886	0,003467	0,009883	0,012529	0,008198	0,002681	0,005542	0,015046	0,013544	0,014263	0,017445	0,008926	0,011672	0,007765	0,005032	0,050626	0,024735	0,01107	0,007218	0,025871	0,00932	0,011499	0,012674	0,025829	0,01348	0,006143	0,022082	0,002457	0,009249	0,01001	0,039561	0,008931	0,020532	0,012095	0,010559	0,00565	0,005167	0,008439	0,011045	0,017933	0,010855	0,010705
Ahniella	0,001604	0	0	0,002664	0	0,002413	0	0,003814	0,00288	0	0,004306	0,001907	0	0	0	0,00396	0,002817	0,001761	0,001252	0,001425	0,004662	0	0,001231	0	0,003527	0,003241	0	0,006001	0	0,002775	0,001596	0,003237	0,002505	0	0,002603	0	0,003896	0,006708	0,003305	0,002623	0,001022	0	0,001458	0,001137	0,004171	0,003033	0	0,002229	0,003215	0,003728
Ahrensia	0,001411	0,00163	0,001067	0,004334	0,003878	0	0,001405	0,002732	0,004564	0	0,004363	0,003592	0,001908	0,002842	0	0,006018	0,00752	0	0,00286	0,001459	0,004284	0	0,001308	0,001693	0,003344	0,001891	0	0,003778	0,00253	0,004263	0,001169	0,001308	0,002378	0	0,007003	0,001251	0,00693	0,004217	0,002519	0,003907	0,004649	0,003103	0	0,001071	0,003685	0,003097	0,001516	0,001478	0,006299	0,002705
Akkermansia	0	0	0	0	0	0,001374	0	0	0	0	0	0	0	0	0	0	0	0,001056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Albibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001057	0	0,001655	0	0	0,002081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Albidovulum	0,001082	0,001557	0	0	0	0	0,001415	0,003069	0,002596	0	0,002651	0,002939	0,002592	0	0,001257	0,005242	0,001309	0,003153	0,001181	0,001462	0,001339	0	0	0	0,005086	0,001494	0	0,004511	0,002724	0,002625	0	0,002541	0,001299	0,001263	0,012996	0	0,008476	0,007322	0,001059	0	0,004895	0,003686	0,00419	0	0,001623	0,002819	0	0,004259	0	0,002525
Albimonas	0	0,001346	0,001342	0,003147	0,001276	0	0,001134	0,003979	0,003369	0	0,003538	0,002775	0,003313	0	0,00114	0,005283	0,004203	0	0,002365	0	0,00302	0	0,002482	0,00226	0,003637	0,001766	0,001057	0,004094	0,002492	0,003097	0,002893	0,002394	0,002801	0	0,009862	0	0,003938	0,003932	0,002323	0,00316	0,003527	0,002747	0,001065	0,001376	0,005226	0,004021	0	0,003824	0,003802	0,003391
Alcaligenes	0,00201	0,002759	0,001513	0,004255	0,001343	0,005216	0,002952	0,004849	0,004408	0,002064	0,005702	0,002465	0,001148	0,003656	0,001737	0,002984	0,004321	0,001341	0,002962	0,004979	0,002864	0,004647	0,005935	0,003433	0,003891	0,004196	0,005243	0,001788	0,001221	0,001287	0,00484	0,002222	0,006361	0,001712	0,003376	0,001332	0,00452	0,003608	0	0,005263	0,003671	0,002394	0,001333	0,004681	0,005072	0,003592	0,003342	0,004485	0,004896	0,002609
Alcanivorax	0,011829	0,007076	0,005724	0,014696	0,005828	0,00965	0,0079	0,021134	0,013603	0,006364	0,02139	0,008808	0,012493	0,008005	0,010176	0,014867	0,012466	0,004583	0,012237	0,014145	0,014989	0,008663	0,01291	0,007301	0,009883	0,020975	0,008919	0,009614	0,008054	0,010454	0,016241	0,009236	0,013215	0,005207	0,014799	0,005401	0,010822	0,014389	0,005554	0,015265	0,008826	0,013636	0,005293	0,011134	0,017702	0,020593	0,007174	0,010768	0,01712	0,023183
Aldersonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001119	0	0,001194	0	0	0	0	0	0	0	0	0
Algibacter	0	0	0	0	0	0	0	0	0	0	0,001058	0	0	0	0	0,002827	0,003311	0	0,004211	0	0,003201	0,001233	0	0	0,001396	0	0	0,001132	0	0	0	0,002561	0	0	0,001106	0	0	0,001152	0	0	0	0	0,001811	0	0	0	0	0	0,001567	0
Algicoccus	0	0	0	0,001133	0	0	0	0,003022	0,002391	0	0,002144	0	0	0	0	0	0,001215	0	0	0,001668	0	0	0,003004	0	0	0,001554	0	0	0	0	0,001111	0,00106	0,004385	0	0,001298	0	0,001714	0	0	0,003243	0,001099	0	0	0,002418	0,002819	0	0,001263	0,001458	0,001489	0,001269
Algiphilus	0,001024	0	0	0	0	0	0	0	0	0	0,001171	0	0	0	0	0	0,001178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00104	0	0	0	0	0
Algisphaera	0	0	0	0,001247	0	0	0	0	0	0	0	0	0	0	0	0	0,002537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Algoriphagus	0,012736	0,007792	0,004563	0,012686	0,006759	0,004332	0,006541	0,011776	0,013475	0,004405	0,013385	0,013541	0,012085	0,010627	0,005442	0,026239	0,034099	0,011955	0,025757	0,008049	0,024854	0,014029	0,008244	0,015911	0,018789	0,010422	0,007809	0,018815	0,010516	0,014153	0,008131	0,021583	0,009994	0,00512	0,013351	0,002257	0,008532	0,019296	0,017298	0,010721	0,012927	0,015417	0,012677	0,007289	0,010972	0,008852	0,00656	0,007495	0,029057	0,010956
Aliagarivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001163
Aliarcobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alicycliphilus	0,014533	0,011271	0,006461	0,016855	0,00776	0,017897	0,015521	0,025097	0,020432	0,01209	0,026526	0,011595	0,012479	0,013814	0,017186	0,011407	0,011795	0,058185	0,009471	0,023682	0,013941	0,010639	0,023864	0,007239	0,021213	0,018181	0,015748	0,016936	0,009444	0,011213	0,019705	0,014156	0,02504	0,013144	0,016574	0,009621	0,025206	0,023615	0,012218	0,027034	0,023844	0,012329	0,022603	0,02294	0,024615	0,015802	0,014023	0,064859	0,014638	0,02048
Alicyclobacillus	0,001526	0	0,002711	0,003669	0	0,003742	0	0,004096	0,003469	0	0,0045	0,00231	0,001491	0	0,001055	0,004293	0,005728	0	0,002937	0	0,004304	0	0,002395	0,003154	0,002701	0,003722	0,001023	0,003101	0,001231	0,002929	0,0029	0,002921	0,003913	0	0,003128	0	0,001116	0,004415	0,00273	0,004405	0,002625	0,003289	0	0,001414	0,004189	0,003188	0	0,001277	0,005089	0,0052
Alienimonas	0,001043	0	0	0,001091	0	0	0	0,001289	0	0	0	0,001276	0	0	0	0,002856	0,00329	0	0	0	0,002804	0	0	0,001959	0,001295	0,002031	0	0,002567	0	0,0017	0	0,00246	0	0	0,002828	0	0	0,001189	0,001068	0	0	0	0	0	0,001353	0,002133	0	0	0,002507	0,00401
Aliidiomarina	0	0	0	0,002792	0	0	0	0,002343	0,002368	0,00415	0,003057	0	0	0,00253	0,001042	0,001814	0,002723	0	0,002572	0	0,002818	0	0	0	0,001366	0,002093	0	0,001367	0	0	0,002367	0	0,001063	0	0,001184	0	0	0,002274	0	0	0,001318	0	0	0	0,002582	0,003296	0	0,001815	0,00279	0,004036
Aliidongia	0,006087	0,003812	0,085412	0,025231	0,008259	0,011831	0,004124	0,013107	0,008783	0,007044	0,013504	0,002885	0,001447	0,00586	0,00177	0,007871	0,016767	0,001061	0,004314	0,004851	0,006091	0,164431	0,020876	0,062621	0,004484	0,005222	0,024129	0,004671	0,003208	0,003165	0,009134	0,004393	0,017407	0,004022	0,005503	0,005466	0,004317	0,006244	0,00466	0,028959	0,004203	0,005986	0,001186	0,009918	0,040148	0,010695	0,004774	0,005022	0,040597	0,006251
Aliifodinibius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002481	0	0,002176	0	0,001178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001084	0	0	0	0,001099	0	0	0	0	0	0	0	0
Aliiglaciecola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001128
Aliihoeflea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001884	0,002686	0	0	0	0,001302	0	0	0	0,001039	0,001176	0	0,003618	0	0,002282	0	0,002292	0	0	0,001919	0	0,001933	0,002318	0,003369	0,001256	0,00271	0	0	0	0,001037	0	0	0	0,002311	0
Aliikangiella	0	0	0	0,00134	0	0	0	0,001056	0	0	0,001536	0	0	0	0	0,003066	0,002511	0	0,001378	0,001147	0,001217	0	0	0	0	0,001391	0	0,001154	0	0	0	0	0,001205	0	0	0	0	0,002514	0	0	0	0	0	0	0,001227	0	0	0	0,002625	0,00282
Aliiroseovarius	0	0,001825	0	0	0	0	0,00159	0,003309	0,002508	0	0,003334	0,003463	0,003229	0,001348	0,001643	0,005558	0,00256	0	0,001342	0,002596	0,00154	0	0	0	0,004381	0,00141	0	0,004886	0,002848	0,003047	0	0,002304	0,001543	0,001459	0,020259	0	0,00403	0,005319	0,001037	0	0,003178	0,003554	0,001811	0	0,001451	0	0	0,0037	0,002467	0,002433
Aliishimia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aliivibrio	0	0	0	0	0	0	0	0	0	0	0,001242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001024	0	0,002133
Alishewanella	0	0	0	0	0	0	0	0	0,002439	0	0,00155	0	0	0	0	0,001046	0	0	0	0,001077	0	0	0	0	0	0,001666	0	0	0	0	0	0	0	0	0,001517	0	0	0	0	0,001022	0	0	0	0	0	0,001092	0	0	0	0
Alistipes	0,00305	0	0	0,001652	0	0	0,001032	0,004665	0,002218	0	0,001379	0,001086	0,002513	0,001109	0	0,004921	0,012344	0,007444	0,003219	0	0,006223	0,001448	0,001386	0,00192	0,003817	0,001111	0	0,003041	0,002979	0,002196	0,001269	0,003844	0,002144	0	0,001241	0	0,002067	0,004438	0,002865	0,001445	0,003594	0,002512	0,003197	0	0,003204	0,003267	0	0,001947	0,004964	0,002865
Aliterella	0,00257	0	0,001647	0	0	0	0,001096	0	0	0	0	0,001541	0	0,005739	0	0	0,014414	0,003838	0	0	0	0	0	0,022054	0,00164	0,006106	0	0,001996	0	0,00149	0	0,001256	0	0	0	0,001766	0	0	0	0	0	0	0,001452	0	0	0,001248	0	0,008669	0,003508	0
Alkalicaulis	0	0	0	0	0	0	0	0	0	0	0,001334	0	0	0	0	0,001023	0	0	0,001038	0	0,001068	0	0	0	0	0,001151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001325	0	0	0	0	0,002266
Alkaliflexus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alkalihalobacillus	0	0	0	0	0	0	0	0	0	0	0,001171	0	0	0	0	0	0,001477	0	0,001091	0	0,002412	0	0	0	0	0,001332	0	0	0	0	0	0	0	0	0	0	0	0,001131	0	0	0	0	0	0	0,001095	0,001181	0	0	0	0,001649
Alkalilacustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00459	0	0,001439	0	0	0	0	0	0	0	0	0	0	0,001076	0	0
Alkalilimnicola	0,001797	0	0	0,004955	0,00141	0,002504	0	0,00397	0,004235	0	0,005585	0	0,00125	0	0	0,003113	0,003948	0	0,002484	0,001842	0,003857	0	0,003327	0	0,001217	0,00419	0	0,001935	0	0,002104	0,003238	0,00149	0,004263	0,001235	0,003498	0	0,002328	0,003254	0	0,003668	0,002199	0,002423	0	0,001052	0,004787	0,003857	0	0,001795	0,004816	0,004473
Alkalinema	0	0	0,003797	0	0,004097	0	0,005165	0,005396	0	0,001048	0	0,001402	0	0,011443	0	0,001022	0,048291	0	0	0	0	0	0	0,017328	0	0	0,001703	0	0	0,001953	0	0	0	0	0	0,006513	0	0,001084	0	0	0	0	0	0	0,002454	0,001805	0	0	0,010857	0
Alkalispirochaeta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00129	0	0	0	0,001469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001126	0	0	0	0	0
Alkanindiges	0	0	0	0	0	0	0	0	0	0	0	0,001317	0,002693	0	0	0	0	0,002613	0	0	0	0	0	0	0	0,001086	0	0	0	0	0	0,001869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00951	0	0
Alloactinosynnema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,002416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allobranchiibius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001234	0	0	0	0	0	0	0	0	0	0	0	0,001695	0	0	0,001271	0,001603	0	0,003891	0	0	0	0,002251	0	0,002521	0	0	0	0	0	0	0	0	0
Allocatelliglobosispora	0,001507	0	0	0	0	0	0	0	0,003028	0	0,002897	0,002362	0	0	0,001068	0,002583	0,003046	0	0,008359	0,00115	0,005518	0	0	0	0,001188	0,001176	0	0,002274	0,001489	0,005896	0	0,004102	0,002299	0	0,008869	0	0,001104	0,002643	0,001846	0	0,001061	0,004242	0	0	0	0	0,0012	0	0	0,003815
Allochromatium	0,001469	0	0	0,003109	0	0,001084	0	0,003548	0,002859	0,001409	0,004505	0	0,002121	0	0,001065	0,002694	0,00412	0	0	0	0,002767	0	0,002813	0,001078	0,0025	0,001838	0,001063	0,001606	0,001116	0	0,00306	0,001477	0,0049	0,001431	0,001229	0	0	0,00292	0	0,004537	0,003867	0,00103	0	0,00293	0,003978	0,002994	0,0012	0,003192	0,002979	0,003558
Allokutzneria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001488	0	0	0,002516	0	0	0	0	0	0	0	0	0,001058	0	0,001105	0	0,001032	0,001468	0	0,00488	0	0	0	0,001314	0	0	0	0	0	0	0	0	0	0	0,003076
Allonocardiopsis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001977	0,001178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001275	0	0,003057	0	0	0,00105	0,00118	0	0	0	0	0	0	0	0	0	0	0
Allorhizocola	0	0	0	0	0	0	0	0	0,001295	0	0	0,002665	0	0	0	0,001093	0,001421	0	0,006253	0	0,004303	0	0	0	0	0	0	0	0,001116	0,004907	0	0,002032	0,001082	0	0,00631	0	0	0	0,0013	0	0	0,002838	0	0	0	0	0	0	0	0,001961
Allostreptomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00107	0,001272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001294	0	0,001789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alpinimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,001059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,005026	0	0
Alsobacter	0,025801	0,013953	0,027732	0,025565	0,041633	0,00736	0,008645	0,047674	0,018927	0,0145	0,040113	0,044119	0,013532	0,013293	0,012716	0,063982	0,08589	0,012039	0,02348	0,022982	0,027199	0,007515	0,01485	0,057806	0,029865	0,025035	0,012711	0,073164	0,029173	0,058259	0,037229	0,045785	0,054784	0,028826	0,02569	0,02388	0,04212	0,050251	0,113469	0,051675	0,124337	0,041614	0,00729	0,015081	0,077925	0,088378	0,010675	0,046962	0,048405	0,03623
Alteraurantiacibacter	0,011332	0,019479	0,009872	0,012836	0,013394	0,015701	0,012923	0,018016	0,022281	0,008297	0,019285	0,022288	0,014949	0,012234	0,009585	0,022711	0,01542	0,018777	0,018906	0,016336	0,023514	0,007338	0,009684	0,008414	0,026344	0,01813	0,006052	0,021952	0,022439	0,055717	0,016342	0,019989	0,011928	0,011117	0,362885	0,012512	0,01931	0,021354	0,023402	0,01041	0,121953	0,019979	0,016809	0,013931	0,015826	0,019665	0,020293	0,041126	0,016978	0,025393
Altererythrobacter	0,063632	0,122077	0,026923	0,083191	0,028825	0,091207	0,063146	0,110907	0,161964	0,045169	0,126022	0,092196	0,075845	0,086884	0,05229	0,17086	0,114785	0,031608	0,112719	0,103486	0,120655	0,052808	0,069392	0,061539	0,090627	0,086155	0,040614	0,079845	0,130471	0,091503	0,105585	0,083769	0,06652	0,066729	0,247793	0,039408	0,115996	0,099263	0,14929	0,073899	0,145649	0,130931	0,038475	0,072665	0,113106	0,109711	0,081034	0,174051	0,140818	0,094968
Altericroceibacterium	0,007807	0,014556	0,003865	0,009735	0,003276	0,011484	0,008288	0,012867	0,018673	0,005434	0,015568	0,009839	0,007833	0,008557	0,006229	0,01808	0,012039	0,002821	0,011514	0,011417	0,012711	0,007483	0,008829	0,008225	0,010584	0,009642	0,005401	0,00833	0,014503	0,008997	0,012308	0,008782	0,008457	0,008868	0,024606	0,004747	0,012498	0,00984	0,011213	0,00963	0,013369	0,013369	0,003925	0,00908	0,014746	0,011659	0,010285	0,01999	0,01688	0,010305
Alteripontixanthobacter	0	0,002977	0	0	0	0,003002	0	0,002309	0,003487	0	0,002593	0,001367	0,001469	0,002288	0	0,003349	0,002199	0	0,001655	0,001248	0,001957	0	0	0	0	0,001554	0	0	0,002917	0,001203	0,002705	0	0	0	0,003715	0	0,003202	0	0,001082	0,001084	0,002103	0,002953	0	0	0,001123	0,001203	0,001074	0,001795	0,001866	0
Alteriqipengyuania	0,002375	0,004098	0	0,003027	0	0,003894	0,001536	0,00377	0,005354	0,001376	0,004916	0,003246	0,00228	0,002893	0,001224	0,005664	0,003975	0	0,003593	0,004452	0,002416	0,00109	0,003578	0,00137	0,002854	0,002561	0,001119	0,001706	0,004731	0,002643	0,003762	0,001504	0,002705	0,002543	0,006052	0	0,004289	0,003577	0,003308	0,003461	0,004645	0,004175	0,001087	0,00267	0,003751	0,003418	0,001358	0,004567	0,003615	0,003377
Alteromonas	0,005726	0,003752	0,002997	0,007799	0,004093	0,004404	0,003717	0,007833	0,00747	0,002195	0,010128	0,004501	0,005295	0,00445	0,003719	0,007176	0,007787	0,001381	0,005782	0,006446	0,007363	0,004243	0,006065	0,003706	0,005299	0,00846	0,004689	0,005544	0,003742	0,004564	0,007748	0,00435	0,007655	0,003798	0,00765	0,001658	0,005684	0,006287	0,00298	0,008394	0,004974	0,005842	0,001686	0,006016	0,008754	0,007814	0,004329	0,006945	0,008517	0,009303
Amantichitinum	0,012385	0,098803	0,088098	0,115187	0,008034	0,079491	0,011626	0,016609	0,010806	0,027905	0,028946	0,003054	0,003099	0,011691	0,003356	0,012275	0,009866	0	0,008471	0,020158	0,004665	0,075115	0,12568	0,093199	0,002352	0,020295	0,180216	0,008669	0,002875	0,003738	0,029823	0,007932	0,019403	0,00705	0,004901	0,026845	0,008137	0,001803	0,001262	0,050976	0,005694	0,005985	0	0,03384	0,026347	0,010221	0,006872	0,007113	0,016699	0,015187
Amaricoccus	0,007801	0,004408	0,003277	0,005518	0,004528	0,001142	0,00376	0,007033	0,005296	0,001507	0,006171	0,007402	0,004644	0,003083	0,003972	0,009535	0,007312	0,014893	0,00389	0,004471	0,00666	0,002838	0,004243	0,00338	0,009026	0,009098	0,002624	0,014012	0,004821	0,010777	0,004997	0,010768	0,005066	0,003302	0,015891	0	0,008791	0,009764	0,01298	0,005116	0,061538	0,00541	0,006659	0,00347	0,007577	0,006303	0,001611	0,039285	0,006302	0,004846
Ameyamaea	0	0,001415	0,001415	0	0	0	0	0,001084	0	0	0,001487	0	0	0	0,001399	0,001046	0	0	0	0	0	0,001845	0	0,006407	0	0,001263	0	0	0,002118	0	0	0	0,001084	0	0	0	0	0	0	0,00267	0	0	0,003738	0	0,003686	0	0	0,001863	0,001158	0
Aminobacter	0,006233	0,005636	0,004892	0,01081	0,007994	0,004524	0,003729	0,007678	0,007521	0,001835	0,009887	0,009457	0,005246	0,004514	0,00562	0,011068	0,013181	0,002642	0,007623	0,006414	0,010837	0,004628	0,006053	0,007043	0,009885	0,00679	0,00421	0,013728	0,005868	0,010596	0,00791	0,010862	0,006204	0,004227	0,014295	0,003309	0,014288	0,0141	0,014303	0,009202	0,018082	0,00707	0,00262	0,004038	0,009784	0,008224	0,00379	0,008268	0,012011	0,007558
Amnibacterium	0,063191	0,043457	0,058809	0,028329	0,008251	0	0,030823	0,004896	0,002908	0,020631	0,004593	0,006388	0,001206	0	0,012593	0,003693	0,006909	0,007867	0,003828	0,008375	0,005228	0,119071	0,007788	0,013469	0,004704	0,00344	0,016249	0,009242	0,051023	0,005492	0,035866	0,010761	0,008712	0	0,019973	0,01128	0,027465	0	0,020865	0,026093	0,052899	0,017629	0,002307	0,001888	0,001113	0,021573	0,002839	0,007367	0,007147	0,001813
