species	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Dactylellina haptotyla	0,002105	0,000518	0,000892	0,001383	0,001116	0,003277	0,00109	0	0,000475	0,001343	0	0,000383	0,000724	0,002123	0	0,000852	0	0	0	0,000865	0	0,002418	0,001039	0,002897	0	0	0,003635	0,000418	0,00083	0	0	0	0	0,000477	0	0,000827	0,00078	0	0	0,001482	0	0,000601	0,000378	0	0,000454	0	0	0	0,001402	0
Daedalea quercina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Daldinia childiae	0,008659	0,005023	0,005431	0,005534	0,004613	0,013538	0,009857	0,002671	0,00466	0,018202	0,002529	0,00192	0,00417	0,009127	0	0,001558	0	0,002929	0,001177	0,006824	0,000831	0,008063	0,006465	0,023954	0,000416	0,002575	0,013875	0,000888	0,002239	0,001376	0,006994	0,000379	0,003848	0,003509	0,00095	0,007719	0,005192	0,0005	0	0,011592	0,00913	0,001648	0,001882	0,006412	0,002887	0,006846	0,001921	0,00174	0,003297	0,000705
Decorospora gaudefroyi	0,0044	0,00172	0,002456	0,002023	0,001508	0,004566	0,00298	0,000888	0,001096	0,0043	0,000529	0,004135	0,002848	0,002598	0,002489	0,001344	0,000433	0,004866	0,001541	0,001824	0,001691	0,002933	0,001797	0,004206	0,001371	0,001373	0,007511	0,022668	0,00409	0,002444	0,002173	0,00527	0,001099	0,000566	0,001191	0,002451	0,003113	0,001301	0,004082	0,002146	0,003766	0,001518	0,003019	0,001728	0,000422	0,001346	0,001567	0,000499	0,003677	0
Delitschia confertaspora	0,011794	0,003908	0,004751	0,004705	0,002832	0,00801	0,004734	0,00185	0,003119	0,007963	0,000642	0,00597	0,00499	0,006808	0,001607	0,003565	0,001465	0,003957	0,002064	0,003289	0,002784	0,006286	0,003884	0,007255	0,001079	0,00186	0,006221	0,004415	0,003401	0,002414	0,002644	0,001813	0,002127	0,00277	0,001188	0,003932	0,004315	0,001693	0,001174	0,004293	0,003058	0,003244	0,003389	0,002808	0,002149	0,001426	0,002108	0,001262	0,007618	0,000998
Delphinella strobiligena	0,088855	0,056033	0,009879	0,082348	0,010809	0,018527	0,018047	0,011221	0,006321	0,057634	0,018897	0,011709	0,008249	0,010716	0,027913	0,19104	0,001108	0,008931	0,00217	0,007838	0,003663	0,031781	0,010464	0,01832	0,001867	0,005128	0,076602	0,017222	0,023162	0,004318	0,016111	0,012291	0,011827	0,062943	0,024661	0,010474	0,012071	0,002204	0,002175	0,011612	0,002963	0,008401	0,057509	0,009306	0,033123	0,017699	0,004558	0,013325	0,009073	0,035071
Dendrothele bispora	0	0,000502	0	0,00046	0	0	0,000486	0	0,000459	0	0	0	0	0,000654	0,001821	0,001232	0,001172	0	0,000483	0,000585	0	0	0	0,001197	0	0,001109	0,000614	0	0,000429	0,000811	0	0	0	0,000449	0,00045	0	0	0,000451	0	0	0	0	0,000529	0	0	0,000379	0	0	0	0,00183
Dentipellis fragilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0,00111	0	0,001581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000525	0	0	0	0	0
Diaporthe ampelina	0,07335	0,067059	0,204634	0,059305	0,025527	0,073321	0,324316	0,022815	0,127274	0,747643	0,081965	0,021312	0,035812	0,019749	0,010476	0,020784	0,001963	0,046712	0,01226	0,09508	0,005602	0,069715	0,082009	0,078847	0,001746	0,051214	0,260999	0,006126	0,123685	0,020409	0,090047	0,003022	0,082272	0,115099	0,015746	0,149154	0,073485	0,004843	0,005951	0,028369	0,02522	0,010447	0,028721	0,149412	0,043827	0,015001	0,004793	0,094886	0,006474	0,018751
Diaporthe amygdali	0	0	0	0	0	0	0	0	0	0,000491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Diaporthe helianthi	0,070502	0,069682	0,210831	0,05887	0,024834	0,073145	0,32983	0,023744	0,121891	0,758894	0,081954	0,02021	0,035156	0,022644	0,010145	0,020492	0,002524	0,036534	0,012648	0,100137	0,005125	0,067131	0,076556	0,073311	0,001663	0,054401	0,245782	0,006624	0,138154	0,018883	0,088534	0,002956	0,085753	0,119713	0,01591	0,146851	0,050586	0,003527	0,004799	0,026239	0,02003	0,010569	0,028856	0,129969	0,046312	0,014741	0,005181	0,098447	0,007091	0,017211
Diaporthe longicolla	0,002511	0,00086	0,003771	0	0,000525	0,001684	0,004925	0	0,002524	0,010711	0,001001	0	0	0,000981	0	0	0	0	0	0,002183	0	0,001339	0,001523	0,000544	0	0,000789	0,002361	0	0,001769	0	0,001826	0	0,001196	0,00201	0	0,001332	0	0	0	0,000666	0	0	0,000631	0,002505	0,000733	0	0	0,001273	0	0
Diaporthe nobilis	0,000695	0,000377	0,001629	0	0	0,001888	0,003106	0	0,001557	0,005892	0,000718	0	0	0,000595	0	0	0	0	0	0,001147	0	0,000848	0,001081	0	0	0,000443	0,001412	0	0,000746	0	0,000608	0	0,000495	0,001293	0	0,000651	0	0	0	0	0	0	0	0,001567	0,000424	0	0	0,000454	0	0
Dichomitus squalens	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000595	0	0,001256	0	0	0	0	0	0	0	0,00045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dictyocoela muelleri	0,000927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Didymella exigua	0,007199	0,002296	0,006034	0,004434	0,002079	0,005077	0,003395	0,001297	0,004625	0,015277	0,001592	0,009546	0,006404	0,002429	0,00236	0,001376	0,000845	0,006334	0,00227	0,003715	0,003893	0,005053	0,006067	0,005734	0,00262	0,001865	0,022898	0,034067	0,005266	0,009401	0,003332	0,006986	0,00161	0,002488	0,001233	0,010597	0,005395	0,000643	0,017026	0,002098	0,008156	0,002715	0,003589	0,002649	0,000577	0,001826	0,004856	0,002243	0,005758	0,00091
Didymella heteroderae	0,005401	0,001508	0,002927	0,002088	0,00135	0,002464	0,002458	0,000473	0,00154	0,012001	0,001498	0,002793	0,001627	0,002218	0,001831	0,00088	0,000542	0,00845	0,002112	0,00229	0,002772	0,003358	0,004641	0,005182	0,002189	0,002081	0,016034	0,038588	0,004749	0,009134	0,002887	0,006537	0,001267	0,001609	0,000586	0,01529	0,005548	0,000554	0,016685	0,001637	0,007027	0,000515	0,005141	0,001719	0,000491	0,001012	0,003131	0,001837	0,001877	0,000823
Didymella keratinophila	0,006458	0,001712	0,003179	0,001828	0,001827	0,002367	0,003425	0,000866	0,001585	0,015388	0,001588	0,003061	0,00154	0,002161	0,002254	0,001145	0	0,012982	0,001892	0,002148	0,002385	0,00302	0,004444	0,006011	0,0028	0,00285	0,015021	0,048168	0,007851	0,008579	0,00253	0,007707	0,001528	0,00155	0,000849	0,034649	0,00695	0,000566	0,017354	0,001397	0,006408	0,001069	0,009097	0,001758	0,000557	0,000624	0,003126	0,001768	0,001539	0,001447
Didymella pinodes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000466	0,001207	0	0	0	0	0	0	0	0,000417	0	0	0	0	0	0	0	0	0	0	0	0	0,000748	0
Didymosphaeria enalia	0,014035	0,003982	0,005097	0,005049	0,003075	0,008347	0,004758	0,001744	0,003079	0,007018	0,001093	0,014937	0,009008	0,00685	0,002737	0,00344	0,002335	0,009535	0,004303	0,003353	0,006112	0,005822	0,004454	0,00758	0,002316	0,002113	0,006623	0,0054	0,004971	0,004238	0,003745	0,002171	0,00205	0,002621	0,001487	0,00237	0,006275	0,002626	0,00149	0,004672	0,005308	0,003504	0,004112	0,002694	0,002049	0,002878	0,002687	0,001418	0,009046	0,001407
Dimargaris cristalligena	0	0,000427	0,001521	0,001336	0,001494	0	0,000411	0,000811	0	0,000426	0	0,001399	0,001051	0	0	0,00045	0,00119	0,001761	0	0,000881	0	0,000395	0,000426	0,0009	0,001055	0,000616	0	0,000381	0,001238	0,000485	0,000458	0	0,001247	0,001013	0,000399	0,001491	0,00104	0,000576	0,001006	0	0	0,000429	0,000928	0,000521	0,000891	0,001252	0,000583	0,000548	0,000534	0
Diplocarpon rosae	0,269383	0,065631	0,060105	0,130544	0,087384	0,025843	0,061825	0,059429	0,037047	0,009065	0,004955	0,051848	0,072259	0,225489	0,002496	0,036896	0,014755	0,020118	0,028569	0,066154	0,029185	0,072084	0,099705	0,040103	0,010594	0,012879	0,054564	0,002303	0,022874	0,069248	0,009684	0,009524	0,013068	0,031519	0,003392	0,076479	0,06774	0,032775	0,00169	0,096663	0,001974	0,058454	0,011572	0,041276	0,052407	0,039709	0,07557	0,005723	0,070908	0,015578
Diplodia corticola	0,005718	0,002245	0,002726	0,00291	0,001687	0,005767	0,004057	0,001245	0,002247	0,009662	0,000888	0,001196	0,003021	0,00451	0	0,002121	0	0,001197	0,001151	0,002375	0,000793	0,008945	0,003438	0,004897	0,000449	0,001193	0,004753	0,001906	0,00209	0,001192	0,001525	0,000573	0,001659	0,001941	0	0,00281	0,002433	0	0	0,003223	0,001261	0,001236	0,001589	0,002058	0,001679	0,000958	0,001105	0,000703	0,00353	0
Diplodia seriata	0,005595	0,003072	0,003306	0,00419	0,002446	0,005852	0,004821	0,001405	0,002151	0,010714	0,000756	0,001802	0,003073	0,004712	0	0,002328	0	0,001252	0,000465	0,002642	0,000417	0,009095	0,002952	0,00481	0	0,001337	0,005016	0,002373	0,003427	0,00131	0,001955	0,001015	0,001535	0,002377	0	0,003086	0,003464	0,000857	0	0,003281	0,001202	0,001546	0,00236	0,002475	0,001771	0,001003	0,001914	0,001361	0,003887	0
Discosia rubi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dissoconium aciculare	0,007274	0,010376	0,010126	0,007135	0,009638	0,022091	0,02167	0,002358	0,004809	0,024413	0,002802	0,005525	0,008449	0,010129	0,009199	0,005381	0	0,010451	0,001404	0,004457	0,001251	0,019536	0,010288	0,00824	0,019412	0,006132	0,019311	0,027953	0,028585	0,002405	0,006902	0,007314	0,006285	0,005188	0,008246	0,008322	0,0047	0,000434	0,003727	0,007715	0,002941	0,005696	0,029168	0,002729	0,002181	0,00687	0,005267	0,00503	0,00595	0,001826
Dissophora globulifera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000393	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Diutina rugosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000406	0	0	0	0	0	0	0	0	0	0	0
Diversispora epigaea	0,008317	0,011347	0,015327	0,009213	0,018224	0,01269	0,012232	0,005828	0,006609	0,010497	0,002097	0,011877	0,00941	0,033906	0,006476	0,006346	0,002929	0,026354	0,01439	0,00899	0,006392	0,008289	0,007324	0,00729	0,013247	0,017766	0,00711	0,00933	0,011776	0,009513	0,005767	0,005559	0,00769	0,008469	0,006791	0,014618	0,011622	0,007912	0,006655	0,00415	0,00668	0,007351	0,045873	0,012169	0,004081	0,00912	0,013769	0,01323	0,003424	0,006977
Dothidotthia symphoricarpi	0,014658	0,005597	0,006075	0,006699	0,003714	0,006748	0,008256	0,003534	0,003363	0,014153	0,001967	0,008986	0,006461	0,010827	0,003485	0,003595	0,001546	0,007771	0,003109	0,005394	0,003752	0,009534	0,007013	0,007027	0,002169	0,002907	0,012424	0,017086	0,005138	0,005614	0,004525	0,005064	0,003101	0,004176	0,001506	0,007689	0,006345	0,002853	0,00442	0,006859	0,004457	0,004395	0,005162	0,003723	0,003708	0,003336	0,004218	0,001845	0,007018	0,001619
Dothistroma septosporum	0,024119	0,028019	0,197382	0,040108	0,021765	0,045951	0,063338	0,007405	0,016103	0,044574	0,006503	0,01261	0,027657	0,300756	0,021701	0,007406	0,007391	0,019927	0,003131	0,009224	0,004187	0,101743	0,042198	0,027252	0,008104	0,017475	0,063082	0,042045	0,029252	0,011171	0,02354	0,015676	0,013951	0,011116	0,012414	0,015408	0,012051	0,003634	0,005399	0,024749	0,004288	0,022799	0,039742	0,006475	0,005107	0,010506	0,011861	0,010852	0,019799	0,003465
Drechmeria coniospora	0,006417	0,002989	0,002962	0,002843	0,002728	0,033163	0,006533	0,001754	0,002891	0,012394	0,001417	0,001469	0,002931	0,008684	0	0,000791	0	0,001657	0	0,004593	0	0,004819	0,002685	0,007026	0	0,001254	0,005861	0,00305	0,001489	0,000895	0,002475	0	0,001882	0,002353	0,000538	0,003143	0,003106	0,000828	0,000406	0,003669	0,001617	0,000755	0,001046	0,00488	0,002207	0,00098	0,001013	0,003153	0,002182	0
Drechslerella brochopaga	0,001939	0,002258	0,002414	0,001421	0,001168	0,002475	0,009827	0,001129	0,001511	0,022776	0,003136	0,000667	0,00157	0,001878	0	0,002874	0	0,000552	0,000982	0,002627	0	0,002887	0,001343	0,002617	0	0,001756	0,003847	0	0,002166	0,00042	0,003058	0,000438	0,002633	0,004178	0	0,002711	0,000929	0	0	0,001029	0	0	0,001605	0,001694	0,001714	0	0	0,001839	0,000499	0,000617
Drechslerella stenobrocha	0,000481	0	0,000586	0	0	0	0	0	0	0,00101	0	0	0	0,00056	0	0	0	0	0	0,000521	0	0,00071	0	0,000828	0	0	0,000935	0	0	0	0	0	0	0	0	0,000417	0,00052	0	0	0,000489	0	0	0	0	0	0	0	0	0	0
Elaphomyces granulatus	0,005876	0,001973	0,003215	0,004137	0,00301	0,003184	0,00251	0,00155	0,002013	0,002258	0,000623	0,00153	0,00338	0,006104	0	0,002679	0,000739	0,001424	0,001472	0,001805	0,002068	0,003952	0,003702	0,003822	0,000713	0,000493	0,003616	0,001599	0,001481	0,001768	0,001186	0,000559	0,001856	0,00098	0	0,002197	0,002554	0,001176	0,000428	0,004659	0,000388	0,001894	0,001268	0,001355	0,001625	0,001159	0,001392	0,00045	0,003751	0,000405
Elsinoe ampelina	0,00878	0,015822	0,012588	0,004435	0,005163	0,007087	0,120153	0,01319	0,007089	0,020793	0,003416	0,00364	0,005546	0,004535	0,002464	0,013232	0	0,064715	0,001725	0,003666	0,000925	0,008917	0,005115	0,007275	0,000673	0,00334	0,014253	0,005625	0,007554	0,001695	0,005922	0,004423	0,004422	0,007829	0,016621	0,005756	0,01075	0,001773	0,000721	0,003783	0,001275	0,002632	0,057401	0,003545	0,002979	0,004165	0,002109	0,003484	0,003633	0,001849
Elsinoe australis	0,009902	0,012937	0,067217	0,006828	0,017043	0,01021	0,155341	0,007182	0,032013	0,026446	0,004056	0,006382	0,005471	0,0063	0,006408	0,023384	0	0,105992	0,00519	0,005544	0,001056	0,023404	0,007747	0,009514	0,001649	0,004034	0,037316	0,009059	0,016916	0,006231	0,008135	0,006925	0,006257	0,010092	0,020874	0,007012	0,064885	0,01048	0,001379	0,00505	0,001598	0,003278	0,373854	0,008624	0,004275	0,025375	0,00279	0,005821	0,004663	0,002266
Elsinoe fawcettii	0,0065	0,0198	0,011811	0,005328	0,007264	0,008225	0,169955	0,018413	0,007357	0,019925	0,00294	0,003296	0,0044	0,006402	0,003341	0,015321	0	0,098143	0,001573	0,003627	0,000998	0,011038	0,005417	0,006786	0,000691	0,002996	0,013966	0,007922	0,00668	0,001898	0,005586	0,004692	0,004076	0,008451	0,0243	0,004409	0,009121	0,002096	0,001509	0,003754	0,001534	0,002179	0,075278	0,003914	0,003157	0,005677	0,002213	0,003581	0,003839	0,001425
Emergomyces pasteurianus	0,001323	0,000437	0,000787	0,000562	0	0,001278	0,000405	0	0,000385	0,001409	0	0,000417	0,000636	0,001576	0	0	0	0	0	0	0	0,001223	0	0,000994	0	0	0,001129	0	0	0	0	0	0	0	0	0	0,000409	0	0	0,000627	0	0,000446	0	0	0	0	0,000474	0	0,00057	0
Emmonsia crescens	0,001856	0,000932	0,001115	0,001245	0,000959	0,001968	0,001097	0	0,000597	0,001459	0	0	0,001491	0,001992	0	0,000814	0	0	0	0,001195	0	0,00181	0,000934	0,001978	0	0	0,001806	0,000603	0	0	0,000418	0	0,000406	0	0	0,000785	0,000446	0	0	0,001562	0	0,000446	0	0,000379	0,000404	0,000512	0,000632	0	0,000821	0
Endocarpon pusillum	0,013844	0,005295	0,009344	0,008407	0,006839	0,011366	0,008864	0,003966	0,005296	0,009254	0,002411	0,004407	0,00864	0,013274	0,001367	0,004276	0,001529	0,003537	0,002105	0,005237	0,002718	0,012203	0,008106	0,014239	0,000911	0,0036	0,010748	0,003219	0,005366	0,002928	0,004246	0,00201	0,008699	0,003682	0,001938	0,008411	0,006088	0,001869	0,000421	0,009408	0,0024	0,004197	0,004402	0,004584	0,004504	0,004054	0,005132	0,002084	0,008446	0,001272
Enterospora canceri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000515	0,000392	0	0	0	0,000387	0	0	0	0,000508	0	0	0	0	0	0	0,000482	0	0	0	0	0
Entomophthora muscae	0,000502	0,000492	0,001346	0,001077	0,001387	0	0,000379	0,000844	0,000432	0,000524	0	0,000829	0,000988	0	0,000437	0,000395	0,000694	0,001869	0	0,000417	0	0	0,000389	0,001016	0,000983	0,000616	0,001072	0	0,000972	0,000379	0,000458	0	0,001057	0,000775	0,000418	0,001446	0,000631	0,000644	0,000563	0	0	0	0,001109	0,000819	0	0,000902	0,001538	0,000555	0,000641	0,000395
Entomortierella beljakovae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,000386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
