species	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Pseudorhodoferax soli	476	4771	1406	2369	247	10721	1925	5510	2494	1369	6669	602	2238	1209	1656	2848	1053	497	557	926	2563	3108	4114	889	561	4245	3569	4016	504	1261	6390	7323	5182	325	2880	212	1918	1331	5620	6850	7316	1674	1447	4414	6519	384	538	4924	2507	1934
Pseudorhodoplanes sinuspersici	1328	3715	1908	1554	313	2232	733	14568	2120	851	6013	1683	1070	820	3199	12417	5508	874	816	536	6638	1143	1169	2401	1508	4204	1275	19855	531	8812	6480	12420	2445	666	4512	180	2924	4230	8340	3316	5971	5435	3272	4369	12562	1421	175	9825	1860	5000
Pseudorivibacter rhizosphaerae	2679	15330	13673	20118	2256	60412	12161	41019	21961	8313	48743	2845	10649	9475	6783	14972	8158	1418	2653	3762	12753	16722	39620	5886	2558	20657	27268	15515	1111	7109	24983	20895	32622	1705	12636	1742	20793	7813	4085	67934	8169	6625	5498	44356	52519	2490	2643	21836	22809	10522
Pseudoroseicyclus aestuarii	0	266	0	0	0	0	0	0	0	0	290	41	0	0	0	55	0	0	0	0	0	0	0	0	88	248	0	460	59	0	0	0	0	27	1590	0	267	21	0	0	79	224	0	0	0	0	0	371	0	45
Pseudoruegeria aquimaris	0	276	0	0	0	0	0	0	26	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	72	0	0	502	0	0	0	0	0	0	1605	0	395	268	0	0	0	0	0	0	0	0	0	257	0	0
Pseudoruegeria haliotis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	1275	0	397	0	0	0	74	0	0	0	0	23	0	0	0	0
Pseudoruegeria lutimaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	432	0	0	0	0	0	0	0	0	0	312	0	617	0	0	0	0	384	0	0	0	0	0	36	0	0	0	0
Pseudoruegeria marinistellae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	40	0	0	0	0	0	0	0	68	245	0	501	0	25	0	0	0	0	1677	0	320	317	0	0	83	46	0	0	0	0	0	285	0	0
Pseudospirillum japonicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudosporangium ferrugineum	757	456	238	0	0	0	298	0	1571	48	5010	1805	0	0	1663	2641	584	0	5550	515	11008	0	0	349	144	1560	255	1290	367	10997	666	9950	521	0	22780	0	1092	1088	3644	0	1324	4829	333	1238	272	70	455	681	383	5285
Pseudoteredinibacter isoporae	0	0	0	0	0	0	0	466	0	0	314	0	0	0	0	43	0	0	0	68	301	0	0	0	0	443	0	0	0	0	266	0	0	0	0	0	0	26	0	0	0	230	0	0	258	84	0	0	41	293
Pseudovibrio axinellae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudovibrio hongkongensis	0	0	0	42	47	0	0	0	0	0	0	0	0	0	0	56	420	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	0	863	0	368	283	0	321	162	0	0	0	310	22	0	0	262	263
Pseudovibrio japonicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0
Pseudovibrio stylochi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	472	0	294	0	0	273	89	0	0	0	258	0	0	0	42	0
Pseudoxanthobacter soli	122	989	1411	1191	245	1036	523	1727	900	40	1157	212	370	576	495	1251	1700	37	134	101	1502	957	754	1284	157	1125	925	1424	96	756	860	1276	1006	69	3286	111	1198	1180	745	2585	1445	733	299	952	3900	256	123	1161	1303	929
Pseudoxanthomonas broegbernensis	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	39	0	0	0	0	0	0	47	0	0	0	0	0	0	539	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	430	0	0
Pseudoxanthomonas composti	0	3990	0	410	0	372	0	0	251	21	447	0	0	0	0	0	0	0	0	38	243	674	470	0	0	227	344	0	0	0	109329	438	394	0	654	0	36	317	361	769	267	0	0	311	624	0	0	288	293	285
Pseudoxanthomonas daejeonensis	0	0	0	0	0	1181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	642	0	0	0	0	0	0	0	391	0	0	0	0	0	239	0	0	832	0	0
Pseudoxanthomonas dokdonensis	61	380	0	312	0	0	0	0	239	25	718	0	0	0	0	0	0	0	49	26	260	507	599	0	0	363	215	0	0	0	1637	285	437	0	255	0	267	261	301	932	0	0	0	334	228	35	0	278	303	51
Pseudoxanthomonas gei	44	248	0	0	0	0	0	0	31	0	460	0	0	0	0	0	0	0	0	28	226	0	291	34	0	273	0	0	0	0	889	0	0	0	243	0	0	280	476	234	292	0	0	0	0	0	0	325	0	41
Pseudoxanthomonas indica	0	385	0	311	0	0	0	0	0	0	446	0	0	0	0	30	0	0	0	21	283	405	262	44	0	0	216	0	0	0	1573	0	314	0	233	0	0	306	356	625	232	0	0	220	0	0	0	284	243	0
Pseudoxanthomonas japonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	731	0	0
Pseudoxanthomonas jiangsuensis	0	243	0	0	0	0	0	0	0	0	445	0	0	0	0	0	0	0	0	0	0	626	0	0	0	0	0	0	0	0	957	0	0	0	0	0	0	0	44	361	0	0	0	606	0	32	0	533	0	0
Pseudoxanthomonas kalamensis	0	221	0	0	0	0	0	0	0	0	523	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	1210	0	0	0	283	0	284	273	349	454	0	0	0	472	235	0	0	259	0	47
Pseudoxanthomonas kaohsiungensis	0	0	0	0	0	1486	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423	0	0	0	0	0	0	0	35	0	0	0	0	0	351	0	0	1200	0	0
Pseudoxanthomonas koreensis	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1117	0	44
Pseudoxanthomonas mexicana	68	382	0	0	0	0	0	209	0	25	973	115	0	0	0	0	0	54	0	49	0	625	0	0	0	689	0	0	0	810	1258	521	468	0	325	0	254	0	674	248	0	0	0	0	0	0	0	2821	0	356
Pseudoxanthomonas sacheonensis	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudoxanthomonas sangjuensis	0	319	0	296	0	0	0	287	31	0	476	0	0	0	0	0	38	0	0	22	555	275	226	0	30	269	0	230	0	228	1286	0	0	0	699	0	347	423	489	564	351	0	0	0	295	31	0	296	243	328
Pseudoxanthomonas spadix	468	18831	0	1008	0	1450	62	1192	502	447	1794	0	39	56	0	2084	83	0	205	203	1061	1119	1328	0	0	4410	608	0	31	0	55257	3636	1222	127	1194	50	1926	257	47	1870	372	248	0	1182	1565	92	71	2644	676	912
Pseudoxanthomonas suwonensis	64	595	328	579	0	1167	294	1213	505	38	1044	100	46	67	0	667	420	54	80	104	1098	891	724	356	106	627	727	753	0	545	2349	934	680	35	1267	0	749	1099	1106	1431	864	291	360	830	1540	100	0	1900	741	617
Pseudoxanthomonas taiwanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0
Pseudoxanthomonas wuyuanensis	68	526	244	728	72	1036	75	642	513	31	1334	0	45	71	0	524	315	0	90	105	560	694	1173	0	0	732	750	253	0	238	2139	605	1016	0	441	32	447	432	477	1974	347	210	0	1166	744	73	45	549	470	130
Pseudoxanthomonas yeongjuensis	48	446	0	0	0	0	0	0	0	24	886	0	0	0	0	0	0	0	0	38	311	227	0	0	25	602	0	0	0	227	1734	464	359	0	309	0	331	332	650	317	436	0	0	280	229	38	0	598	0	87
Psychrobacter alimentarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Psychrobacter immobilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Puia dinghuensis	413	1694	23960	1734	354	5329	1562	2807	4871	606	1404	627	716	4028	653	7333	15893	346	2455	154	9595	3796	1740	6525	780	1022	7415	3218	311	2061	1159	5838	1031	122	1018	162	2495	1629	1978	6240	926	2980	2948	1477	2346	273	194	1160	5830	1838
Pulveribacter suum	173	1058	668	1082	104	2799	673	2489	1069	480	2675	150	427	532	530	903	334	113	165	197	891	946	1869	406	216	1415	1788	1144	85	331	1332	1018	1995	119	1209	77	1148	547	510	3044	807	489	378	2168	3198	171	189	1819	1170	586
Puniceibacterium antarcticum	0	297	0	24	0	0	0	0	0	0	0	43	35	0	0	56	0	0	39	37	0	0	0	0	0	0	0	248	0	0	0	0	0	0	1472	0	368	312	0	0	0	218	0	0	0	0	0	287	0	0
Puniceibacterium confluentis	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	1389	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0
Puniceibacterium sediminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Puniceicoccaceae bacterium	52	0	359	440	28	0	0	1011	366	0	535	0	0	0	255	700	754	0	127	35	956	0	273	443	87	558	0	866	34	401	375	872	396	0	546	0	0	538	276	743	360	309	0	0	1077	116	0	320	357	620
Puniceicoccus vermicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pusillimonas caeni	0	0	0	32	0	0	0	734	248	0	518	0	0	0	0	0	0	0	0	22	0	0	35	0	0	244	0	0	0	0	24	0	322	0	0	0	0	0	0	242	0	0	0	229	817	24	0	0	210	0
Pusillimonas ginsengisoli	65	325	321	578	71	1742	279	861	521	25	900	0	34	285	234	472	454	0	35	81	589	920	850	374	77	417	977	596	31	29	550	416	831	47	516	26	426	378	0	1280	327	220	0	966	1136	72	44	512	684	0
Pusillimonas harenae	0	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	280	29	0	0	0	0	0	0	0	0	332	0	0	0	0	0	0	276	0	0	0	0	0	0	0	245	243	44
Pusillimonas maritima	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pusillimonas noertemannii	0	0	0	233	0	0	0	297	0	0	296	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	596	0	0	0	0	266	0	0	255	0	54
Pusillimonas soli	42	0	0	293	0	967	0	716	332	0	572	0	0	56	0	31	292	0	0	37	0	492	463	0	0	272	613	0	0	0	329	0	410	32	277	0	23	0	0	756	0	0	0	509	882	32	23	361	539	47
Pusillimonas thiosulfatoxidans	0	0	0	299	0	319	0	622	293	0	616	0	0	41	0	0	46	0	0	23	0	253	506	0	0	0	577	0	0	0	255	0	389	0	0	0	246	0	0	826	0	0	0	566	809	0	0	231	390	0
Pustulibacterium marinum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Puteibacter caeruleilacunae	0	0	0	0	0	0	0	0	0	0	0	41	467	0	0	0	393	0	0	0	292	0	0	462	24	0	0	245	0	0	0	0	45	0	0	0	0	337	0	0	80	0	0	0	0	0	0	0	0	0
Putridiphycobacter roseus	628	8972	7812	1056	2434	1335	6718	3599	1852	2167	55	1547	3212	746	1418	4616	318	2137	1095	472	4674	3437	982	779	1824	1778	3050	2048	1345	3061	364	3854	1418	340	6254	1324	3885	3296	1291	1386	1460	4190	4537	7673	1191	1188	2346	8322	352	3229
Pyrinomonas methylaliphatogenes	50	0	278	45	0	1827	0	681	394	0	300	75	0	0	0	652	1099	0	83	0	757	0	33	831	86	238	0	1033	0	446	264	801	39	0	983	0	0	637	689	274	941	253	221	0	825	96	0	271	451	466
Pyruvatibacter mobilis	40	0	0	278	46	0	0	440	368	0	448	0	0	0	0	800	524	0	69	0	701	0	28	325	23	302	208	336	0	35	272	0	287	0	370	0	474	470	0	397	352	318	0	0	1022	101	0	222	419	341
Pyxidicoccus caerfyrddinensis	123	0	342	307	0	312	242	1064	729	22	752	240	1324	44	237	759	539	0	226	37	1524	0	0	433	91	1560	0	458	77	719	438	875	527	0	1316	0	275	710	626	965	0	517	0	384	913	165	41	290	1039	1479
Pyxidicoccus fallax	156	0	435	431	0	887	0	1355	791	0	1034	173	837	0	272	954	562	0	304	65	2013	0	367	347	31	1706	0	675	49	654	536	1037	818	0	1350	0	379	882	643	859	84	565	0	428	1086	234	80	335	1130	1722
Pyxidicoccus trucidator	97	0	263	275	0	0	0	795	576	0	642	123	309	0	0	541	408	0	173	0	1151	0	0	267	42	659	0	263	40	337	287	613	347	0	673	0	0	435	444	324	0	415	0	232	383	114	37	0	740	903
Qipengyuania algicida	59	1579	278	487	0	1601	517	1316	899	35	707	184	361	596	351	876	677	0	142	146	946	880	391	600	122	605	363	788	183	336	685	1323	420	78	2235	75	744	556	1265	950	3504	805	295	914	1857	138	171	1506	1441	455
Qipengyuania gaetbuli	0	369	0	0	0	320	0	0	350	0	282	0	41	0	0	100	269	0	0	72	355	0	0	0	0	284	0	260	68	0	28	0	0	0	1270	0	309	0	46	0	772	349	0	0	382	0	0	396	342	0
Qipengyuania marisflavi	0	900	0	288	0	1024	255	858	618	0	511	57	64	392	245	601	370	0	100	88	565	0	34	302	54	624	0	346	114	47	386	675	298	66	1508	0	403	275	525	404	1539	550	0	234	953	93	81	901	820	299
Qipengyuania oceanensis	0	1033	0	280	0	1045	310	805	628	0	502	67	45	399	0	653	455	0	101	61	553	0	44	250	44	446	0	336	115	43	398	646	326	61	1658	30	550	346	433	364	1165	573	244	315	1001	93	66	890	675	308
Qipengyuania pelagi	0	508	0	0	0	0	0	0	364	23	0	0	0	0	0	65	49	0	0	37	267	0	0	0	0	221	0	0	33	38	277	0	0	0	919	0	249	0	298	0	934	216	0	0	0	36	0	341	388	294
Qipengyuania sediminis	75	1544	0	411	25	1466	406	1016	835	36	701	194	86	566	331	767	552	43	193	126	957	300	286	572	108	637	225	1187	184	382	622	2365	361	31	2959	30	658	380	3730	480	14305	817	387	742	1293	118	134	1629	971	403
Qipengyuania seohaensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Qipengyuania vulgaris	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0	51	0	0	0	0	228	0	0	0	0	0	0	0	33	0	0	0	0	0	760	0	0	0	46	0	680	242	0	0	0	32	0	269	285	0
Quadrisphaera granulorum	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	39	71	0	0	0	0	0	0	0	0	0	0	1469	0	0	0	558	93	0	1196	0	388	0	600	0	546	0	0	0	0	0	33	0	0	0
Quisquiliibacterium transsilvanicum	371	3267	1733	2549	431	4927	2120	6678	3116	824	6112	958	2579	2124	1135	2532	2500	438	537	437	3683	1971	2869	1076	665	3235	2475	4417	305	2432	2833	3266	3617	307	5672	216	4283	4442	1087	5500	3510	1366	1828	3849	6569	476	695	4816	4632	2352
Rahnella aceris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rahnella aquatilis	0	0	0	312	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	6373	467	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0
Rahnella bruchi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0
Rahnella inusitata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1495	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rahnella variigena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5983	93	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rahnella victoriana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9898	27	369	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rahnella woolbedingensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Raineya orbicola	0	0	0	28	0	0	0	0	0	0	0	0	32	0	0	466	592	0	0	0	545	0	0	480	0	0	0	0	0	233	0	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0
Raineyella antarctica	71	0	0	0	0	0	0	0	0	0	0	150	0	0	0	35	59	0	0	0	0	0	0	0	0	0	0	394	0	764	0	666	42	0	299	0	0	0	10591	0	423	0	0	0	222	0	0	0	0	0
Ralstonia insidiosa	0	0	0	316	0	332	0	287	28	0	372	0	0	0	0	0	0	0	0	0	0	338	258	0	0	0	0	0	0	0	277	0	255	0	0	0	0	0	0	683	0	0	0	264	241	0	0	0	268	0
Ralstonia mannitolilytica	45	223	229	446	0	715	84	783	507	33	984	47	507	83	0	446	55	0	40	118	221	756	839	0	83	548	906	0	0	0	536	401	960	48	0	33	318	0	0	988	79	41	0	1137	1004	23	35	390	442	83
Ralstonia pickettii	132	879	512	857	91	2182	526	1712	740	378	1901	123	507	408	445	816	429	66	132	175	964	1342	1480	484	128	1184	1575	701	89	329	867	844	1392	94	1048	56	590	558	354	1789	618	378	361	1225	2361	142	110	1217	1010	578
Ralstonia pseudosolanacearum	0	0	0	0	0	0	0	0	332	0	411	0	0	44	0	0	0	36	0	35	0	0	527	0	0	218	466	0	0	0	254	0	443	0	0	0	0	0	0	697	0	0	0	504	0	0	32	0	287	48
Ralstonia solanacearum	636	3401	2380	3365	388	11731	2246	9683	3965	1484	7942	513	1633	1642	2308	3649	1507	277	478	781	2982	4404	7245	1201	465	4451	7030	4674	224	1290	4244	4337	5463	413	2800	300	2716	1940	950	12865	2116	1526	1326	6409	7577	408	475	4994	4982	1793
Ralstonia syzygii	61	223	0	608	0	1816	0	644	535	23	1076	0	0	74	0	0	62	0	44	54	330	741	1068	0	0	895	631	0	0	0	468	501	583	26	265	0	25	0	0	2736	287	0	0	533	799	44	45	377	997	113
Ramlibacter alkalitolerans	391	2298	2727	2121	251	6283	1646	4774	2289	1007	5047	404	1327	1284	1195	2410	1155	233	347	484	2490	2462	4017	1395	470	2635	3463	3480	225	1064	3035	3891	3694	242	2524	173	2297	1782	1680	7560	1868	1140	1160	4381	5652	355	413	3666	2956	1750
Ramlibacter aquaticus	608	4169	4661	4129	574	14675	3169	11586	4388	1926	10580	636	2254	2693	1666	3546	1912	336	606	954	3508	4636	9136	2147	619	4717	7476	4019	347	1317	5170	5212	7810	503	3858	449	3317	2124	1635	17503	2317	1975	1540	9327	15326	604	704	5662	6679	2292
Ramlibacter henchirensis	313	1790	2484	1453	203	9221	1092	3491	1459	780	4079	266	800	903	776	1658	760	178	239	377	1635	1645	2665	1163	285	1958	2253	2401	189	660	2282	3122	2954	165	1855	138	1388	1303	1161	4592	1471	749	779	3140	4382	214	237	2540	1739	1196
Ramlibacter lithotrophicus	566	3158	2262	2373	355	6790	1910	6523	2708	1141	6719	485	1738	1532	1570	3150	1221	351	468	649	3128	3003	3937	1422	687	3840	4089	4548	323	1166	3898	5290	5425	331	3446	225	2772	2303	1613	8384	2427	1446	1620	5266	7743	504	382	5167	2935	2136
Ramlibacter monticola	661	3506	3173	3186	399	8112	2400	8123	3474	1351	8398	616	1996	1900	1709	3775	1583	420	598	875	3651	3183	5363	1786	703	5125	4900	4247	352	1431	4505	5953	5886	412	3423	289	3612	2500	1793	11252	2391	1861	1678	6070	8310	492	517	5629	3823	2792
Ramlibacter rhizophilus	470	2533	1833	2359	306	5799	1624	5528	2549	1056	6117	470	1400	1437	1176	2360	1090	304	440	554	2311	2581	4729	1135	448	3068	3510	3389	270	952	3087	3640	4518	268	2911	229	2326	1608	1163	7730	1950	1113	1093	5118	7048	332	420	3783	2697	1756
Ramlibacter tataouinensis	981	5946	4932	4799	581	13074	3756	11919	5314	2415	13199	914	3323	3092	2669	5364	2408	579	953	1431	5941	6282	8384	3210	963	7267	8414	7249	551	2097	7228	9448	9145	570	5831	446	4735	3427	3363	15314	4218	2948	2613	10518	14145	831	780	8437	5725	3846
Raoultella ornithinolytica	0	267	255	0	51	0	0	0	0	0	0	63	0	0	0	0	0	83	0	0	0	243	0	0	23	25	0	0	39	0	25	0	0	0	0	25	0	328	339	0	382	0	28	0	0	0	60	292	0	0
Raoultella terrigena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	330	0	120	0	0	0	476	0	0	0	0	0
Rariglobus hedericola	189	0	2347	1637	102	842	0	2764	708	26	883	349	0	0	1425	995	2284	0	424	86	4406	0	524	580	278	1401	0	2670	82	1468	956	3566	1435	42	1661	32	21	1200	1131	3147	669	577	307	363	2543	240	103	2294	616	1959
Rarobacter faecitabidus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0
Rarobacter incanus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rathayibacter festucae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1782	0	0	0	280	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0
Rathayibacter oskolensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0
Rehaibacterium terrae	0	0	0	22	0	0	0	655	285	0	417	64	0	0	0	0	38	0	48	0	644	0	281	0	35	0	0	613	0	410	297	0	333	0	279	0	258	575	413	265	0	0	0	0	811	70	0	248	213	342
Reichenbachiella faecimaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0
Reichenbachiella versicolor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0
Reinekea blandensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0
Reyranella massiliensis	120	0	256	504	74	0	0	2302	329	0	539	131	0	282	296	1480	833	134	0	37	684	0	27	711	106	346	0	1211	68	436	562	1156	507	80	226	0	380	530	560	1071	356	350	471	343	2026	181	0	922	563	510
Reyranella soli	542	1557	2165	1926	729	2142	690	15647	1552	1008	3205	511	645	1772	1948	9606	4520	345	303	249	3778	1726	1238	5178	588	2112	1899	8328	542	1878	4340	6808	3165	516	2265	131	1869	2580	2290	4996	1189	3374	1390	3341	11889	1050	162	5182	2210	3390
Rhabdaerophilum calidifontis	142	3157	1008	654	257	822	609	1420	1070	40	1088	1566	1939	731	642	1466	2345	167	475	146	5490	285	428	1159	650	2005	693	3867	151	7823	635	1918	664	75	6797	312	32163	7735	673	1659	3439	1021	1970	1068	2365	185	213	951	1270	1166
Rhabdobacter roseus	99	506	0	285	36	0	375	528	697	0	95	190	323	444	0	1007	1171	86	268	62	1352	929	26	844	91	317	490	913	27	593	312	1793	57	0	382	0	303	427	659	370	540	440	534	298	303	0	22	0	556	273
Rheinheimera baltica	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42
Rheinheimera riviphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rheinheimera tangshanensis	88	1587	2980	84	762	0	1145	659	233	66	0	568	942	0	0	1014	0	245	0	0	636	488	0	148	345	0	579	0	308	904	153	0	138	0	1200	469	804	705	34	0	106	995	426	1356	0	206	368	0	0	543
Rhizobacter gummiphilus	2912	22017	10454	14459	1438	61615	9034	35213	17662	7844	49510	4173	10099	6660	12183	15475	6313	2086	4896	3719	19268	19241	30171	4887	1949	28439	22869	12911	1029	16915	29801	165183	27617	1479	17554	1095	12156	6538	56171	55174	17471	10103	20181	36784	42345	2224	2075	19038	19261	11749
Rhizobiaceae bacterium	957	5437	1856	2307	274	2591	1188	4828	2603	747	4500	1168	1287	1410	3752	6303	2949	361	1000	478	12851	1789	1729	1584	915	5326	1494	9951	565	4586	6976	12441	1936	268	8505	152	4033	8618	9522	3918	7166	3299	2874	2220	6332	1023	248	5759	2643	5135
Rhizobiales bacterium	3749	24252	12799	15548	4892	16822	11506	32849	22424	4478	26537	13572	9357	16420	17285	60538	52876	2630	5396	2850	45177	12519	8690	18230	9134	22136	13700	93141	3405	63784	20561	86941	13959	1829	40637	1748	50096	65835	54037	46265	40866	22466	16043	15654	42510	7995	2324	32057	25876	25688
