genus	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Teratosphaeria	431	5468	6200	1727	543	2177669	4991	1425	1663	3163	544	497	3237	2203	2432	1814	182	782	146	272	735	10536	1991	1343	373	1357	9048	14245	866	478	2779	4369	1345	436	2944	575	668	317	598	276032	905	1107	5274	1481	1744	296	289	2729	153376	427
Terfezia	79	286	314	268	53	906	264	0	197	217	0	0	234	526	0	263	0	21	0	44	0	604	175	216	0	0	411	0	0	0	0	0	26	0	0	24	22	0	0	431	0	0	0	142	246	35	0	0	217	0
Termitomyces	20	236	0	140	0	508	309	0	0	1515	60	0	0	214	18	102	309	0	0	42	0	0	0	191	0	203	161	0	19	0	275	0	314	74	0	0	13	0	0	0	0	0	168	0	448	0	0	149	0	0
Testicularia	25	1172	0	212	0	0	34	0	194	0	0	0	0	0	1244	18	0	29	0	0	0	330	0	0	0	144	146	294	28	0	0	0	0	0	0	0	0	0	0	0	490	0	0	0	0	0	0	0	0	0
Tetrapyrgos	21	0	0	198	0	0	0	0	0	14	0	0	0	306	0	69	314	0	0	0	0	175	0	222	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0
Thamnocephalis	0	235	489	185	95	0	185	309	0	16	0	108	270	0	23	341	236	112	0	0	299	135	125	29	73	32	171	0	51	163	28	0	311	28	160	76	181	181	243	0	65	166	175	181	382	69	56	234	0	136
Thelephora	0	0	0	0	0	0	0	0	164	256	0	0	0	303	21	111	0	0	0	0	0	0	0	443	0	0	344	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	397	0	0	360	0	0
Thermothelomyces	781	4377	1784	2135	888	19209	2969	2710	1516	6686	427	202	1254	7184	0	995	28	128	80	877	414	2970	1484	1006	48	1643	4755	335	253	446	1392	169	1315	234	426	452	723	210	225	4984	567	314	606	6938	4313	201	179	815	1097	251
Thermothielavioides	1228	5616	2672	3052	1142	25770	4069	3554	2055	7525	560	344	1438	9685	18	1333	33	176	169	1039	638	3860	2090	1491	68	2023	6058	593	346	602	1605	219	1459	239	507	563	934	376	219	6670	805	449	800	9060	5605	255	237	1045	1691	360
Thielaviopsis	261	1069	954	700	135	4794	856	589	540	2432	86	101	494	1291	0	493	0	54	21	175	0	1276	424	475	0	402	1680	261	64	26	516	0	436	122	199	132	284	0	0	1188	94	61	270	1132	1004	47	55	363	319	0
Tilletia	116	2970	764	528	131	209	543	516	470	421	31	179	333	287	1196	492	232	110	20	74	192	858	261	360	182	367	684	491	198	356	52	505	277	87	276	108	267	257	0	476	51	495	497	722	603	47	105	673	0	214
Tilletiaria	54	2091	0	339	0	0	70	0	249	15	0	0	0	0	707	34	0	40	0	0	0	289	0	273	36	220	276	266	76	0	0	169	0	31	0	20	0	0	0	0	0	183	220	141	216	0	0	332	0	0
Tilletiopsis	120	5127	0	769	0	0	161	184	459	266	28	38	0	0	1971	84	0	596	0	37	0	846	160	0	1057	555	460	308430	174	18	16	33794	0	19	0	15	0	0	1906	216	150	382	797	175	482	38	0	7134	0	0
Tirmania	50	0	267	158	0	433	56	0	0	223	0	0	23	156	0	0	0	0	0	0	0	352	16	24	0	0	331	0	0	0	0	0	0	0	0	17	12	0	0	152	0	0	0	0	0	0	0	0	0	0
Tolypocladium	655	3488	2882	2023	359	64570	2480	1773	1850	6010	387	255	1530	4072	299	1280	186	263	98	479	595	5607	1473	1553	66	1101	5223	3542	195	449	1363	732	1248	240	498	419	782	552	205	3573	931	531	764	4833	2849	225	159	4220	1192	370
Torrubiella	315	1490	1951	1043	219	16365	1244	793	918	2830	87	132	895	2051	162	656	0	113	52	241	205	2397	754	1224	18	462	2699	1323	92	235	649	189	614	135	262	240	361	224	0	1854	468	223	439	1939	1407	103	86	1183	510	173
Tortispora	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	16	0	0	0	0	0	0	0	0	16	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tothia	1162	3581	9268	4990	424	164075	4157	2739	9417	1935	1672	1511	4078	12838	439	12249	333	301	872	222	2157	7282	3874	7727	82	855	11280	1500	390	640	1804	2645	1857	183	1048	368	856	825	451	8894	4316	3211	2174	3037	7410	421	1328	866	42851	638
Trametes	59	507	425	358	60	1237	284	132	255	1714	72	35	234	630	236	195	436	28	0	50	0	509	191	638	31	447	685	145	55	0	323	0	313	64	0	29	22	0	0	192	0	161	309	347	768	20	42	279	26	0
Trematosphaeria	873	2047	2391	1160	155	6986	1288	770	905	1930	312	1096	1824	1773	758	1425	645	518	303	193	2709	2649	941	1537	161	583	3135	3408	268	920	1297	1296	563	99	807	206	1371	1396	450	1737	1596	571	1208	1286	1161	130	141	584	986	341
Tremella	84	1178	1040	162	149	0	922	168	0	300	0	113	212	0	1003	62	0	376	0	64	0	694	431	223	70	407	752	723	153	16	216	1486	0	60	303	71	27	159	30	0	217	197	1846	343	272	45	74	302	0	0
Trichodelitschia	477	1610	2382	2608	248	18431	1355	1048	1656	1221	404	384	1296	4215	179	4471	46	97	144	163	660	2679	970	2193	22	400	2970	862	150	309	845	888	464	104	389	127	365	623	365	3029	1729	840	835	1403	1867	203	313	418	4872	236
Trichoderma	2486	10827	10543	7001	1315	152025	8079	5962	5963	20650	1336	852	4838	13355	811	4595	1200	837	305	1512	1919	18927	4991	5621	280	3979	18935	9489	694	1660	4862	2338	4339	812	2057	1272	2645	1964	778	11828	3467	1568	2776	13828	9695	710	535	7255	3800	1196
Tricholoma	0	0	0	287	0	0	0	0	31	0	0	0	0	198	0	156	356	0	0	0	0	0	0	143	0	0	137	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tricholomella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	190	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trichomonascus	18	0	174	0	0	405	0	0	0	136	0	27	0	0	21	0	0	26	0	0	0	163	125	18	0	160	135	0	0	0	0	0	0	30	0	37	0	0	0	0	0	0	204	0	0	0	27	0	0	0
Trichophaea	69	0	174	204	0	417	45	0	0	0	0	28	21	250	0	0	0	0	0	0	0	371	21	19	0	0	143	0	0	0	0	0	0	0	0	0	14	0	0	219	0	0	0	0	0	0	0	0	0	0
Trichophyton	216	755	933	691	86	1898	573	515	441	688	32	96	523	964	0	583	0	73	0	85	135	1227	397	466	14	167	1052	335	28	27	276	0	37	42	0	102	224	179	0	860	141	68	264	469	615	56	72	0	445	0
Trichosporon	32	732	946	183	166	0	571	163	141	329	0	163	295	172	405	389	0	199	20	21	175	342	196	227	99	425	471	289	109	320	30	645	45	38	348	95	302	262	2006	0	72	312	735	472	0	67	109	236	28	290
Tuber	238	1035	1164	773	133	1996	826	687	499	1855	104	137	617	1089	127	811	22	93	60	169	197	1701	434	539	0	393	1470	373	75	204	554	280	398	110	0	102	296	245	0	1066	213	225	425	662	983	53	100	442	474	0
Tulasnella	33	0	143	163	28	0	0	0	0	0	0	0	0	226	34	106	0	0	0	0	0	153	16	649	0	0	6063	0	0	0	0	0	0	0	0	14	15	0	0	0	0	0	140	0	267	0	18	0	0	0
Umbelopsis	97	580	892	444	114	190	315	722	238	266	257	139	287	333	239	448	448	115	48	55	196	518	363	598	42	184	573	387	84	296	31	164	488	67	205	86	206	230	233	446	69	239	270	482	1019	100	82	506	232	347
Uncinocarpus	139	534	870	468	81	1126	440	327	333	487	26	36	307	706	0	409	0	22	0	69	0	910	241	422	0	161	835	201	27	15	228	0	56	15	0	79	43	0	0	687	0	51	196	306	475	26	56	0	337	0
Usnea	89	0	0	261	25	507	96	0	0	377	0	0	167	318	0	0	0	26	0	22	0	560	279	0	0	0	344	0	20	21	0	0	0	31	0	19	15	0	0	363	0	0	0	0	245	0	0	0	50	0
Ustilaginoidea	184	1081	964	593	115	12670	937	544	729	2778	95	62	585	1369	0	434	0	69	30	154	0	1720	561	531	14	460	2014	907	51	26	620	0	496	83	170	115	275	148	0	1267	358	48	282	1541	1009	47	26	769	363	27
Ustilago	68	2118	722	279	160	0	368	203	277	24	0	131	268	0	1139	349	0	164	0	28	222	569	0	386	118	278	462	1543	111	199	37	0	237	42	298	110	211	14	67	0	321	341	397	483	259	64	140	609	0	179
Valsa	5391	56529	34069	26081	3394	92785	65124	18685	61587	344589	14508	2520	31374	12311	1447	15105	303	2058	469	9525	1378	65559	49861	9999	164	42709	187571	1832	4527	4631	58284	1121	63426	11271	2349	11145	5863	1013	426	25056	2430	4107	19821	101215	53266	734	500	34600	2311	3447
Vanrija	0	280	178	0	28	0	219	0	0	16	0	0	0	0	287	21	0	76	0	0	0	184	0	0	0	0	209	229	40	0	0	464	0	0	0	0	0	0	0	0	0	0	489	0	0	0	0	0	0	0
Venturia	20147	153569	539063	146038	2913	78172	79995	152196	235590	23099	6458	112220	283228	17113	1802	150202	2166	10716	683	996	131021	65167	19923	14022	940	23186	269513	31484	17787	13857	28206	64565	16067	3541	44510	7504	33149	4793	1835	135136	4483	246224	95994	128729	23245	23510	38521	22510	28949	28080
Venustampulla	11524	27256	24554	32171	3080	14310	19740	21764	16555	2619	2048	3488	9803	45399	496	20610	2101	878	1453	3092	12386	31883	16436	11482	373	3670	21463	1065	1159	7735	2597	4027	2351	954	1294	3681	10272	8729	342	37345	2070	5596	4560	14247	24189	1843	3483	1709	18684	4044
Verruconis	817	2721	4080	3183	292	25834	2305	1510	2206	1811	496	553	1673	5232	300	5084	271	186	187	225	1938	4083	1707	2596	72	849	7379	1442	228	458	3333	1809	726	140	596	193	552	733	548	4974	2042	1374	1942	1943	2402	311	350	719	7259	370
Verticillium	1019	4385	4014	3226	655	14228	3603	2830	2616	9797	650	509	2161	5913	342	1835	216	306	178	702	673	6215	2186	2085	108	1918	7963	6494	346	754	2105	1670	1836	392	1001	629	1329	620	766	5482	1399	601	1197	5527	4432	311	229	1920	1551	469
Violaceomyces	63	3616	0	545	0	0	128	181	431	300	27	0	0	0	1185	45	0	57	0	34	0	663	18	0	116	341	349	400	109	0	0	252	0	19	0	18	0	0	0	192	0	308	239	191	307	20	31	474	0	0
Viridothelium	606	2396	3532	1912	335	7864	1829	1096	1396	2130	305	320	1497	2537	520	1880	44	193	141	192	690	4659	1133	1591	86	608	4386	2715	220	433	1263	1464	644	154	618	323	632	434	237	3093	779	640	1544	1441	1683	173	206	898	1537	303
Vittaforma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Volvariella	21	0	0	156	0	0	0	0	0	0	0	0	0	245	0	45	147	0	0	0	0	0	0	233	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wallemia	101	817	514	194	92	1838	408	164	0	323	0	95	251	233	683	87	157	101	26	89	137	1524	212	236	60	45	945	2332	75	22	206	697	281	64	377	82	25	0	336	490	233	171	654	393	300	13	87	441	199	173
Westerdykella	404	1072	1196	776	102	2670	788	430	638	1270	44	407	835	1131	299	826	224	192	108	111	1010	1524	565	762	58	326	1862	1469	178	350	713	642	316	57	389	119	496	424	197	963	918	263	593	798	685	95	90	378	551	221
Wickerhamiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wickerhamomyces	160	169	0	460	51	0	205	258	0	0	0	0	22	667	0	286	0	0	0	0	0	230	240	0	0	0	321	0	0	34	0	0	0	0	0	0	207	198	0	548	0	26	0	0	327	37	49	0	290	0
Wilcoxina	35	0	0	130	17	205	129	0	0	16	0	0	23	208	0	0	0	0	0	0	0	308	19	19	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0
Wolfiporia	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	36	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xerocomus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xylaria	1571	7440	7029	4816	987	27241	6087	4110	4561	16800	1099	642	3443	8130	372	2880	377	542	204	980	1243	11223	3833	5302	84	2873	16898	1846	519	993	6448	1023	3255	589	1489	1095	1900	978	277	12474	7050	977	1983	8517	6695	877	391	2688	2701	694
Xylona	523	1830	3204	1567	291	4121	1477	1050	1129	1706	217	238	1489	2300	205	1462	29	106	86	201	585	4009	875	1669	48	469	3729	1218	125	402	980	657	488	128	352	202	599	385	27	2728	486	364	779	1217	1519	92	149	489	1081	215
Yarrowia	43	190	413	162	35	194	199	0	192	178	0	39	388	180	131	19	0	80	0	15	0	355	17	29	0	22	392	0	21	25	23	0	24	16	189	42	22	0	20	241	212	0	159	173	0	23	44	153	32	0
Zancudomyces	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zasmidium	761	18273	11325	4315	973	27964	73996	2735	4984	6491	1033	1081	10496	4421	6289	2231	340	1234	170	414	2718	20028	4776	1862	636	2149	20240	18007	1839	961	5620	8302	3625	509	6366	710	1747	582	712	6897	1362	7909	12536	2112	2260	587	723	4961	2653	822
Zopfia	1036	2805	2835	2156	265	9139	1946	1298	1666	2094	320	1289	2357	2919	529	2331	682	507	305	265	2935	3488	1659	1913	153	726	4128	2183	308	960	1195	1142	678	137	908	276	1198	1159	296	3547	2030	954	1229	1678	1571	189	261	682	2409	435
Zygosaccharomyces	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zymoseptoria	1030	10334	6355	3850	962	19757	10332	2914	4371	6748	2290	937	8855	3366	17362	2081	247	1218	168	435	1456	14373	4046	1360	806	3035	15267	17602	1615	920	4347	18362	7242	466	5134	677	2216	402	1092	5037	5728	3183	17285	1798	2031	346	1110	8166	1942	756
