genus	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Hafnia	0	0	0	0	0	0	0	0	0	0	460	0	0	80	0	0	0	0	0	0	0	3302	476	0	0	0	0	0	0	0	0	0	423	0	0	0	0	0	0	459	0	0	0	0	700	0	0	0	0	72
Hahella	158	353	417	850	0	501	0	1745	688	0	1084	151	639	409	1078	1754	812	0	75	176	1716	0	472	388	155	1950	321	658	36	433	1138	774	781	0	1520	0	552	738	0	675	666	972	440	894	1919	320	40	862	1052	1502
Halanaerobium	0	0	0	0	0	506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halarcobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haliangium	622	702	768	2616	190	2119	643	5811	4686	61	3469	727	3155	999	1006	6306	2674	45	1195	162	10092	873	951	1874	341	5997	1461	3457	537	2130	1728	4343	1370	73	5865	95	2052	4968	4188	2810	657	3895	851	1988	7538	1607	351	1601	4550	8048
Haliea	816	5903	2158	3886	335	9804	2254	8544	4697	1566	9445	845	2832	2355	3305	8473	2269	356	827	1153	7604	5620	4670	2449	647	6878	5522	5967	628	1623	5808	7759	5379	395	5158	311	2916	3004	2892	9307	3035	4155	2150	7277	9991	1208	516	5952	4965	4465
Halioglobus	532	2662	436	1871	129	1762	432	4307	1673	566	3447	595	1408	566	2971	6203	1373	433	324	651	5573	1314	896	939	533	4737	1061	6151	217	2264	3435	5587	1276	128	3987	0	1294	2911	1088	2074	1288	2650	2079	1519	4281	867	136	4053	2285	3951
Haliscomenobacter	293	839	0	899	76	0	1016	3261	1391	400	614	1591	2993	1249	1586	19046	5813	1035	404	269	5313	1562	463	3793	509	1135	2393	30430	269	4863	926	20973	1434	88	3240	56	1600	6218	1132	1036	3780	1091	3012	1584	7875	152	173	2187	1141	852
Haloactinobacterium	92	0	0	0	0	0	0	384	45	0	482	124	0	0	0	750	196	0	203	0	1088	0	0	386	125	357	0	1286	0	566	434	1741	160	0	2684	0	835	533	1469	0	1320	437	0	0	397	48	0	421	61	464
Haloactinopolyspora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	64	0	0	0	0	0	0	0	0	635	0	0	0	0	0	0	72	0	1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halobacteriovorax	0	751	0	509	0	0	111	2728	2213	34	662	101	0	0	1193	880	539	0	107	196	1239	457	0	50	116	671	376	945	289	106	843	0	1061	131	527	0	0	416	0	1342	107	743	0	517	1743	0	49	1808	99	1017
Halochromatium	0	0	0	433	0	1055	0	454	406	0	574	0	0	0	0	53	460	0	66	31	0	0	0	0	35	373	0	331	0	0	0	394	507	0	0	0	0	374	0	475	509	0	0	0	420	95	0	391	445	637
Halocynthiibacter	0	555	0	0	0	0	0	407	421	0	439	81	550	0	337	758	414	0	63	94	450	0	0	0	168	350	0	1050	110	387	0	0	0	0	2887	0	918	618	0	424	142	521	394	0	406	52	0	565	419	0
Haloechinothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	96	0	0	0	340	0	0	0	0	0	0	0	0	0	0	0	69	0	893	0	349	0	503	0	439	0	0	0	0	0	0	0	0	394
Haloferula	100	0	0	56	0	523	0	590	396	0	616	228	0	0	757	1870	590	130	191	0	1258	0	0	384	174	734	0	3127	51	714	774	1958	96	0	1078	0	0	760	606	395	553	617	719	0	1209	150	0	560	127	944
Halomicronema	0	0	399	0	0	0	0	0	0	0	0	0	0	815	0	0	1947	0	0	0	0	0	0	937	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	99	0
Halomonas	1418	11251	11604	7554	2027	15673	6143	15968	8467	3535	11757	2912	9849	4268	5787	12238	7083	3402	2552	1930	16057	12400	8051	5610	2345	10223	11567	12976	1096	5688	9270	18307	9369	798	12638	1250	8474	7699	7237	15117	7593	7999	6328	15186	20656	1867	6004	28170	8803	8616
Halorhodospira	0	0	0	485	0	1286	0	901	547	0	728	0	0	0	0	67	599	0	117	0	883	0	0	0	46	368	0	424	0	0	364	0	505	0	0	0	0	487	0	944	0	0	0	0	1451	131	0	337	511	338
Halotalea	0	0	0	0	0	0	0	448	0	0	392	0	0	0	0	0	69	0	0	0	0	534	334	0	0	340	0	0	0	0	422	0	0	0	426	0	0	0	0	0	0	0	0	348	1138	0	0	0	408	342
Halothece	0	0	0	0	0	0	0	0	0	0	0	0	0	393	0	0	695	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halothiobacillus	126	0	907	1033	82	1375	438	1512	1004	33	1027	152	558	467	461	1014	827	0	164	109	1126	890	682	443	140	711	952	931	0	0	635	478	971	49	911	0	598	641	0	1382	622	550	0	988	2377	129	36	658	828	584
Halovulum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1655	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0
Halpernia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	403	0	0	0	0	0	0	0	0
Hamadaea	104	0	0	0	0	0	0	0	710	0	839	278	0	0	321	823	473	0	776	78	2383	0	0	0	54	401	0	868	65	1865	0	1770	80	0	3717	0	583	440	982	0	440	860	0	0	0	34	48	0	0	1233
Hansschlegelia	231	1462	2341	1307	350	1667	767	2415	1452	45	1507	335	99	813	534	1994	2561	54	278	152	1951	1433	1049	2147	221	1697	1432	1880	160	1175	4226	5450	1181	110	3114	215	2138	1668	1749	3423	3332	1077	475	1343	4407	318	154	1357	1751	1312
Hapalosiphon	0	0	0	0	0	0	0	0	0	0	0	0	0	346	0	0	0	0	0	0	0	0	0	1357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hartmannibacter	90	427	1124	1188	143	0	443	1436	741	36	931	242	508	507	486	1004	1544	0	121	100	1435	409	574	693	182	903	393	1376	106	749	773	1026	872	74	3158	56	1417	1149	620	2152	1353	545	0	661	3221	222	0	1087	1032	802
Hasllibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hassallia	0	0	717	0	0	0	0	0	0	0	0	0	0	982	0	0	4576	0	0	0	0	0	0	16058	0	0	0	0	0	0	0	0	655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0
Helicobacter	322	2453	0	1769	0	2279	1750	2816	1737	1502	635	330	3359	850	1266	1702	718	150	84	356	969	1812	1300	467	38	809	2203	3159	188	471	69	1777	1693	464	881	69	750	724	0	1562	0	928	860	2403	2782	113	0	2875	556	736
Heliobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Henriciella	218	1323	968	1424	169	1240	662	2650	1932	40	2359	402	807	727	631	4513	1681	133	397	150	4236	951	646	1180	329	1218	1063	2252	274	1313	1406	2197	966	113	3330	0	1436	2320	1200	2163	1148	1869	744	920	4043	411	208	1661	2599	2129
Hephaestia	0	2664	712	530	0	1431	469	885	728	58	654	0	0	0	428	882	1029	0	200	34	457	2385	390	1607	146	627	1520	908	198	0	967	2813	56	0	1060	45	539	895	2957	636	1617	523	759	376	1531	108	34	1069	1267	349
Herbaspirillum	11630	244562	165427	163118	50963	169018	204759	581662	220987	104580	375451	37364	49891	64869	203943	197039	213766	30524	14889	79479	190231	250012	241805	248224	14797	352301	1628428	51043	18640	141237	105678	141971	280004	67988	87291	77628	108882	134209	71282	413767	743144	113182	113626	1275942	530112	23382	11310	190184	57462	62235
Herbiconiux	160	1763	1277	0	31	0	0	378	50	508	479	345	48	500	355	701	1073	229	423	317	929	4491	139	5220	466	485	1994	5089	422	511	2404	9415	134	116	2534	38	401	0	5889	2782	4224	809	1009	353	0	131	33	1240	148	485
Herbidospora	101	0	0	0	0	0	0	592	613	0	863	341	0	0	344	1005	688	0	474	81	1983	0	346	525	132	379	0	1206	48	1534	582	2259	751	93	4495	0	634	539	1263	488	774	836	0	476	531	76	54	407	520	1011
Herminiimonas	564	6829	3027	3983	648	7912	2372	8094	4389	1707	8656	510	1652	1828	2769	3798	2017	180	495	1263	3226	12085	8759	3542	407	5003	19513	2173	264	979	4546	4373	6553	656	2146	588	1874	1565	1391	10874	3905	2266	1280	12340	9734	407	599	3732	3260	1627
Herpetosiphon	108	0	574	35	0	0	0	424	0	0	529	28685	0	0	0	1488	740	0	136	0	1246	0	0	649	491	670	0	9352	0	154657	0	15320	356	0	2693	0	0	843	3136	0	1290	73	0	0	348	94	0	420	441	538
Hirschia	113	0	0	801	0	0	414	1910	1268	32	2172	227	50	0	327	3568	748	0	309	79	3338	0	384	433	157	694	387	1272	172	833	932	1356	514	0	2120	0	748	1557	734	1328	113	1530	413	880	2729	337	110	604	2113	991
Histidinibacterium	0	524	0	0	0	0	340	489	41	0	0	179	488	0	0	161	464	0	65	43	389	0	0	0	139	369	0	1068	92	455	0	0	0	0	3135	0	653	521	0	0	149	486	331	0	369	0	0	531	320	0
Hoeflea	453	4965	2766	2728	682	2677	2526	5222	3119	764	4217	1462	2952	2199	3493	4962	5887	241	739	583	8301	2692	1524	2109	990	3774	2147	9229	594	4561	3548	6675	2438	316	21553	283	6405	5177	4324	5654	5358	3155	1286	3194	6873	650	427	5748	3828	3367
Holophaga	123	0	338	374	0	2142	0	1247	435	40	2185	0	0	0	643	1032	4884	186	141	129	4432	0	576	555	0	1265	0	389	0	0	1724	1014	1888	42	939	39	423	3119	0	5955	2175	0	682	335	3036	187	0	1856	1213	994
Homoserinibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	76	0	0	0	0	0	0	0	0	0	0	0	0	0	519	0	0	0	0	0	0	0	0	0	0	0
Homoserinimonas	53	459	776	0	103	0	0	0	0	0	0	172	393	0	0	0	0	143	0	30	0	0	0	722	185	40	0	329	60	0	0	0	0	0	398	96	33	0	533	0	0	312	441	0	0	46	117	413	62	0
Hoyosella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	413	0	0	0	0	0	390	0	0	0	0	0	0	0	0	0
Hugenholtzia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0
Humibacillus	282	0	634	0	0	0	0	588	865	38	653	342	0	0	491	1474	826	282	415	57	1487	0	0	436	276	657	0	12078	234	1480	845	21613	907	83	2686	0	1395	1187	41489	0	13693	747	880	401	553	132	0	3897	95	1001
Humibacter	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	822	0	0	0	0	0	0	0	0	0	0	565	0	0	0	471	0	0	0	0	0	0	0	0	0	0	0
Humisphaera	657	3690	2818	4323	517	4324	867	4452	9579	940	5815	1304	1006	1229	2726	7610	7969	199	1504	395	5884	1255	1244	5208	838	3623	1915	10039	500	4893	6611	18871	2281	190	2598	113	1118	2497	9845	4329	3691	5052	1106	3968	7555	703	762	3974	3781	4266
Humitalea	66	0	1764	603	176	0	0	1608	402	49	736	92	66	0	0	849	825	129	0	54	0	398	501	4736	63	341	1021	1213	0	531	823	933	1621	92	425	41	438	606	520	3082	645	399	373	528	3655	163	0	580	811	318
Hungateiclostridium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungatella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0
Hwanghaeella	0	0	0	651	34	0	0	560	455	0	572	0	0	0	0	701	703	0	0	0	753	0	0	506	115	376	0	357	0	0	0	0	664	0	439	0	505	506	0	621	0	0	0	0	1863	94	0	0	490	383
Hwanghaeicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hyalangium	230	0	652	698	0	0	0	19855	1225	421	1341	2810	975	0	355	1424	911	0	346	186	3937	0	451	602	158	2230	0	1140	125	16855	664	9181	1021	0	2178	0	517	1207	6907	919	576	891	0	927	5120	407	148	659	1576	3187
Hydrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	904	0	225	0	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0
Hydrocarboniclastica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381
Hydrocarboniphaga	231	1116	1464	2149	208	3099	741	3494	1932	525	3317	257	1008	740	666	2199	1380	59	377	255	3078	1346	1800	993	247	2027	1856	1870	147	671	1885	1687	2061	136	1853	149	884	1073	503	3296	887	1067	366	2090	5205	388	190	1722	2223	1463
Hydrococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	510	0	0	833	0	0	0	0	0	0	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0
Hydrocoleum	0	0	0	0	0	0	0	0	0	0	0	88	0	740	0	0	1005	0	0	0	0	0	0	748	0	0	0	0	0	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydrogenispora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydrogenophaga	6067	43695	23208	35290	4615	97590	31092	79135	44857	16326	79267	12660	34561	22026	32205	33928	16906	7815	6944	8756	61452	41489	61384	13641	13432	70084	56849	78689	4028	52299	42991	60776	71355	4938	934114	3638	308411	100186	21169	108033	160755	21095	27639	80660	93568	4977	7307	71860	37856	56151
Hydrogenophilus	0	0	0	0	0	578	0	0	0	0	479	0	0	0	0	0	117	0	0	0	0	0	375	0	0	427	0	0	0	0	0	0	486	0	0	0	0	0	0	425	0	0	0	0	370	0	0	316	0	63
Hydrogenovibrio	0	0	0	0	0	0	0	0	0	0	359	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydromonas	0	0	0	0	0	0	0	0	0	0	511	0	0	0	0	0	73	0	0	36	0	0	309	0	0	0	474	0	0	0	0	0	0	0	0	0	351	0	0	365	0	374	0	464	337	0	0	398	447	0
Hydrotalea	422	1837	890	971	167	506	869	1804	1162	100	796	454	998	1822	589	3626	5673	291	666	221	3880	3578	886	1037	426	911	1924	2630	350	961	726	2664	820	148	331	0	1578	1221	1482	2118	730	1592	2074	1784	1703	136	150	1314	1917	793
Hyella	0	0	0	0	0	0	0	0	0	0	0	0	0	978	0	0	1943	0	0	0	0	0	0	1177	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	110	0
Hylemonella	1977	9272	3623	9204	979	15245	5094	21493	8368	3045	34614	2054	4318	3667	6455	9048	2903	781	2771	2092	29578	6689	11991	2170	2843	32225	13513	8419	914	5043	10738	13993	14526	1323	17891	748	9807	9066	2984	20454	7748	5723	5972	15018	20930	1108	1407	11568	8531	8390
Hymenobacter	3402	369837	94643	10136	11666	8826	38298	12478	12837	16320	10136	8036	7781	8742	48928	27843	21054	10428	6408	3550	27835	164898	31422	99183	2190	18046	55218	156373	11263	35466	28278	522862	6585	7893	51967	1928	7471	7673	221144	67394	127042	15585	30561	13223	13399	5666	25773	49591	10380	7774
Hypericibacter	328	1554	2909	2665	360	2832	876	4372	1845	520	2700	474	815	1292	1015	3635	4104	87	316	232	2822	1587	2094	2758	413	1510	2187	4035	231	1515	1770	2942	2675	155	2341	143	2031	2427	1903	5337	1621	1505	566	2122	8221	541	174	2502	2663	1802
Hyphobacterium	0	0	0	44	0	0	0	0	0	0	445	0	0	0	0	951	610	0	58	0	523	0	0	392	36	0	0	338	0	0	0	0	0	0	365	0	0	394	0	415	0	0	0	0	504	0	0	0	416	0
Hyphomicrobium	5741	22804	14523	12584	6403	18498	11674	43094	35502	6168	23200	11254	10206	23513	9900	77871	79713	2317	5136	2664	46441	18778	12612	38633	9012	16445	23173	75020	3611	48454	15274	53505	17512	1920	29920	4072	121407	101503	21583	44525	56358	22609	9660	18843	40675	4731	2845	29030	35173	18480
Hyphomonas	523	3041	2116	3114	410	3048	1748	6014	3760	680	5900	1134	1885	1611	1684	10176	3568	389	904	437	9003	2133	2108	2568	1065	2973	2452	6314	624	4541	3079	5803	2617	225	7573	207	3585	6933	2696	5904	2904	4055	2132	2760	8926	962	381	4537	5002	4020
Hypnocyclicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0
Ideonella	44693	257728	90045	178178	17151	543270	150647	637997	290686	102514	800928	83346	238730	93463	480728	209302	63074	22707	51361	61716	336587	136856	360060	44704	46085	273991	251278	605245	31742	147801	310224	290160	515196	42803	651149	14395	177607	108853	39617	605506	98481	247808	85029	477868	629826	47909	50007	402532	202160	159808
Idiomarina	72	0	0	601	0	0	0	763	543	34	902	0	50	0	323	766	520	0	47	51	916	0	549	0	43	620	322	401	0	0	519	0	633	0	476	0	34	422	0	1035	135	394	0	407	1193	89	0	570	593	578
Ignatzschineria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	625	0	0	0	0	0	0
Ignavibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0
Ilumatobacter	1309	5294	444	1757	233	1711	1339	18900	5579	1324	13005	3875	5719	3665	4700	32981	13274	415	1410	1109	19179	1866	1085	2454	4904	5872	1187	44693	1266	11540	6653	21856	9427	970	12631	112	10230	14952	13407	5500	13466	10621	1554	7445	16195	1771	834	12351	6823	10242
Ilyomonas	595	2747	1098	1081	217	575	1003	2921	1389	485	1102	592	855	1833	780	6360	6770	390	1503	196	6608	2762	886	1543	482	1139	2083	3806	344	1640	1307	5206	873	120	1006	48	1906	1541	5676	2268	5036	2262	2889	1448	2343	251	172	1814	2447	1437
Imhoffiella	0	0	0	0	0	0	0	384	0	0	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0
Immundisolibacter	63	0	0	521	0	0	0	952	651	0	1174	0	53	0	0	686	99	0	69	42	797	0	419	0	107	579	0	595	0	0	521	541	690	54	0	0	0	38	0	1153	0	77	0	480	1141	124	0	484	416	519
Imperialibacter	53	0	0	55	0	0	0	502	513	0	82	109	0	381	0	1269	1380	57	226	0	1681	0	0	615	72	328	0	946	0	371	0	1414	62	0	1009	0	398	661	501	556	0	621	678	0	478	51	0	0	612	420
Indioceanicola	0	0	563	1156	66	472	0	648	578	0	594	0	0	0	0	722	610	0	0	0	359	350	649	764	49	0	737	0	0	0	0	0	966	37	0	0	413	563	79	1684	0	316	0	408	3425	183	0	0	654	0
Inhella	2718	15267	11614	17876	2051	54488	14855	52231	20607	8643	51147	4397	11211	11466	8798	14596	7744	3456	2690	4275	15282	14483	37981	5936	3377	21016	27559	19569	1240	14896	25882	21110	34946	2058	17117	1733	17274	8495	4699	61506	9380	7195	18375	44664	62782	2988	3281	30351	20370	10673
Iningainema	0	0	9431	0	0	0	325	0	0	0	0	124	0	2617	0	588	3496	0	0	0	0	386	0	62273	0	0	1125	0	0	601	0	0	0	0	0	158	0	0	621	0	0	0	0	0	0	0	0	0	220	0
Inmirania	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	446	50	0	0	0	0
Inquilinus	263	3344	4173	2553	343	3229	958	3730	1868	662	2551	431	759	1083	938	2910	3344	126	418	206	2861	4257	2356	4098	321	1666	3197	2878	255	1230	2653	3893	2771	163	3015	193	1698	2014	2120	5743	2030	1526	803	2452	8985	421	198	2210	2918	1454
Insolitispirillum	0	0	502	1191	0	1038	87	1397	479	0	616	0	0	0	0	46	460	0	0	0	468	0	793	449	0	390	539	0	0	0	473	0	1235	0	672	0	444	955	48	1656	508	0	0	457	4530	123	0	331	687	412
Intrasporangium	177	0	426	0	0	0	0	1053	1183	0	760	237	0	0	328	1373	979	159	270	69	1471	0	0	424	280	424	0	4069	69	848	681	9560	1028	116	2827	0	1874	1068	13934	0	6212	661	536	464	548	146	0	1680	108	713
Iodobacter	232	1666	1056	1065	150	3876	1057	2338	1125	628	2703	246	1932	817	822	1623	875	68	205	381	1288	2023	2071	635	177	1488	2161	916	129	497	1345	1361	2353	162	1055	54	922	624	65	3095	1029	682	441	2863	3177	164	162	1758	1374	689
Isoptericola	129	0	0	0	0	0	0	529	439	0	815	266	0	0	357	1128	718	66	360	91	1919	0	0	448	190	552	0	2286	76	1244	685	3654	670	0	6138	0	1543	866	2574	381	2095	683	420	358	554	112	36	662	0	1009
Isosphaera	57	0	642	382	36	0	0	949	354	0	86	99	0	0	0	880	1186	0	0	0	483	0	0	2278	60	0	0	831	0	472	0	0	79	0	0	0	0	433	489	947	0	91	0	0	634	100	0	0	508	0
Izhakiella	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1462	505	0	148	0	0	0	1474	0	0	316	0	58
Jacksonvillea	0	0	0	0	0	0	0	0	0	0	0	134	0	773	0	0	1134	0	0	0	0	0	0	756	0	0	0	0	0	683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0
Janibacter	330	448	369	37	0	0	0	1591	1349	0	1272	359	66	340	441	1913	1340	297	307	120	2204	0	317	590	367	792	0	6318	161	1545	1047	8898	1290	147	5360	0	2404	1737	11420	570	8548	994	845	667	1100	226	36	2362	683	1309
Jannaschia	232	2586	1134	903	233	1024	1424	3289	1348	52	1903	687	1758	948	1255	2740	2046	178	398	352	2640	563	703	1280	547	2036	1009	4482	330	1743	1275	2755	1538	199	10409	119	3190	2592	1201	1949	2134	1835	1610	1646	3451	277	160	3413	1423	1311
Janthinobacterium	5083	187134	16695	37979	2360	41137	12852	32198	25851	18544	48746	2545	10793	10689	64967	17554	10266	1917	4933	8381	17948	556459	206804	28454	1907	23888	255262	11112	2339	5013	57956	49602	63103	6727	10822	2834	8930	6370	13022	55609	71016	37639	18615	58974	50023	2394	9466	23673	17137	8860
Jatrophihabitans	303	2404	3799	512	31	0	684	1881	873	556	1070	284	0	0	685	2455	1251	68	250	161	1587	1589	648	1792	210	742	1167	2435	330	754	1827	3432	1766	167	3293	75	846	705	10062	910	2467	1106	349	755	922	206	42	1611	564	1002
Jeongeupia	191	1365	1551	1627	157	4396	1111	2679	1543	663	2858	255	963	903	960	1406	1077	67	230	300	1573	2405	2514	772	272	1822	3681	1119	104	480	1840	1363	2475	164	1506	158	997	774	440	4137	1531	691	484	2948	3749	234	212	2189	1603	808
Jhaorihella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	947	0	346	0	0	0	0	0	0	0	0	0	0	0	0	0
Jiangella	317	1202	634	404	0	0	0	2510	1101	42	1750	497	68	438	737	2876	2099	169	634	217	3732	475	439	1173	472	1139	357	4475	201	2058	1460	5301	1620	226	6990	0	3172	1751	3914	719	3266	1661	584	938	2105	321	134	2021	853	1800
Jiella	148	1450	1704	1041	249	532	765	1494	1023	40	1221	264	556	587	645	1381	1749	0	156	130	1788	1344	737	1452	217	1042	1094	2736	176	898	1217	3246	916	111	3012	82	1769	1233	1352	2164	1887	775	474	998	2844	203	62	1374	1415	985
Jiulongibacter	64	0	0	100	47	0	400	0	957	0	91	94	74	465	0	877	1170	64	73	31	418	952	51	0	37	865	0	331	0	101	0	385	71	0	3669	0	588	38	0	434	847	71	378	389	346	0	43	0	527	0
Jonesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0
Kaistella	0	0	0	0	0	0	0	0	0	0	0	68	50	0	0	700	941	734	147	33	508	652	0	0	61	0	0	853	0	0	0	1313	0	0	0	0	923	531	1734	0	1027	336	1480	0	0	0	0	399	133	0
Kaistia	2068	8994	6520	5932	1169	6451	3232	15096	6331	2017	10757	2662	4531	3589	6243	14765	17199	1296	1722	1606	12523	5243	3335	7385	3871	9283	5330	18482	1207	8328	13957	25898	6957	972	15608	614	10333	10429	10465	15158	9856	8328	4017	7778	22193	3042	704	18160	11824	9808
Kallotenue	69	0	505	0	0	0	0	379	0	0	59	0	0	0	0	1467	738	0	0	0	701	0	0	720	185	334	0	1383	0	384	0	1037	55	0	0	0	0	523	868	0	530	63	0	0	0	98	0	365	0	622
Kamptonema	67	0	507	0	0	0	353	1803	0	818	3175	9162	0	9099	1018	8931	5299	0	88	0	0	0	0	2621	161	0	0	0	0	48355	0	1283	0	0	0	292	0	421	15698	0	0	0	0	0	397	71	0	5263	383	0
Kandeliimicrobium	0	646	0	0	0	0	0	413	0	0	479	191	512	0	352	160	0	0	83	146	342	0	0	0	228	473	0	1191	130	368	0	465	0	0	2053	0	727	624	0	0	118	530	0	0	0	0	0	1367	0	83
Kangiella	59	0	0	469	0	0	0	431	352	0	732	0	0	0	0	724	465	0	62	32	494	0	387	0	0	594	0	429	0	0	512	0	406	0	346	0	0	0	0	1020	0	62	0	447	480	82	0	0	574	518
Ketobacter	385	1004	345	1144	0	1383	513	2547	1803	55	2436	234	1240	550	1025	3536	908	51	387	225	3989	1037	672	469	149	3151	960	1442	172	973	1533	1718	806	0	7020	0	691	1696	64	1800	893	1730	439	1683	2836	537	124	1287	1831	4553
Ketogulonicigenium	0	403	0	0	0	0	0	422	0	0	0	91	65	0	315	97	0	0	0	0	0	0	0	0	156	371	0	914	55	361	371	0	0	0	3756	0	579	590	61	0	530	317	0	0	354	69	0	592	0	387
