species	AGR1	AND1	ARG1	ARG2	ARG3	AVE1	AZE1	AZE2	BIL1	CAB1	CAN1	CAV1	CAV2	CBR1	COV1	CasM1	ERM1	EST1	EST2	FER1	FERRO1	FOR1	GER1	HOM1	LAB1	LAM1	MACE1	MACI1	MOU1	NES1	OLI1	PON1	RAB1	RAB2	ROD1	SAL1	SAN1	SEL1	SOU1	TAve1	TAve2	TOJ1	VEI1	VEZ1	VEZ2	VEZ3	VIL1	VIZ1	Vilc1	rPON1
Aspergillus uvarum	0	0	122	0	0	182	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus vadensis	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus versicolor	92	227	485	292	44	1699	272	0	178	429	0	34	232	405	0	23	0	0	0	40	0	923	179	253	0	0	600	539	0	16	183	0	30	0	0	57	25	0	0	443	0	27	130	267	236	0	21	183	158	0
Aspergillus wentii	188	552	877	630	92	2800	530	384	373	738	25	66	391	800	0	447	0	48	0	68	135	1918	342	438	0	150	1232	988	58	164	281	0	238	59	0	114	211	0	0	941	216	44	291	584	745	49	60	427	391	0
Aulographum hederae	979	3958	3984	3461	439	13469	2708	2015	2206	2543	425	742	2778	5121	743	3187	308	452	214	324	1223	10091	1855	2459	215	1005	6789	11676	319	848	1837	3026	990	265	1516	485	1009	815	674	4323	1662	1032	2623	2031	2608	258	440	1507	3079	470
Aureobasidium melanogenum	607	3016	2399	1015	151	3061	1062	1350	611	2246	291	177	787	1076	630	2863	22	331	152	97	229	3955	740	777	86	402	6221	3181	156	268	2511	1938	505	551	847	323	327	211	50	1480	1446	327	1547	753	2827	408	92	1427	600	262
Aureobasidium namibiae	629	2413	6390	961	230	2262	864	996	491	2196	251	197	819	817	522	2334	132	1559	505	129	175	5824	954	1129	113	453	15214	3033	141	224	2079	4706	401	388	656	910	267	152	52	1149	6948	270	2466	597	2009	298	71	1181	425	90
Aureobasidium pullulans	11588	10871	56577	6863	2740	11068	39829	3524	2102	122385	1518	1491	3596	29202	25299	40640	660	24588	28720	1934	2986	114132	8254	43626	356	14955	277234	8474	3221	3965	16923	68136	10572	1259	4775	18886	7302	6253	766	4547	13274	1989	21360	11294	12085	866	465	13957	1588	6757
Aureobasidium subglaciale	1165	2822	2190	828	158	3122	1924	1136	559	9668	746	827	1328	882	1106	3651	26	340	238	576	636	3923	1007	740	130	851	7708	3428	150	1083	5846	5364	750	460	709	511	285	159	154	1413	6134	293	9107	646	2285	351	113	4658	526	366
Auricularia subglabra	20	194	132	0	0	0	33	0	133	225	0	0	0	210	0	4995	0	0	0	0	0	310	0	3798	0	80	1548	0	0	0	0	0	0	31	0	35	0	0	0	0	0	0	0	0	246	0	0	0	0	175
Auriculariopsis ampla	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	151	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Austropuccinia psidii	0	351	0	21	34	0	76	298	0	0	0	0	1763	0	1837	0	0	0	0	40	243	0	0	0	61	0	0	0	53	14	0	1596	0	46	0	46	0	0	0	0	0	218	673	188	0	0	58	0	0	0
Basidiobolus meristosporus	92	650	1086	378	172	443	421	664	247	287	231	191	533	251	335	530	566	142	58	80	537	468	363	402	84	217	781	558	124	392	211	400	717	112	300	136	304	330	382	502	292	338	393	674	814	135	177	687	218	306
Batrachochytrium dendrobatidis	52	573	1285	864	104	0	242	868	403	311	445	123	219	0	755	600	1576	66	44	110	527	255	1157	397	54	266	1237	739	103	280	421	173	1722	183	0	159	212	13	520	976	242	215	220	623	1231	102	55	815	455	337
Batrachochytrium salamandrivorans	46	172	726	592	69	0	119	514	246	194	293	114	196	0	231	358	930	58	0	32	337	0	745	261	0	221	700	500	63	205	250	0	1135	89	0	103	15	25	314	666	202	147	0	307	891	63	13	501	305	243
Baudoinia panamericana	503	5743	7094	1702	583	42544	5164	1493	1507	3298	582	503	2874	2070	2377	1941	193	702	109	276	742	10535	2026	1600	390	1342	9355	14818	847	536	2868	4868	1255	559	2934	488	647	269	610	9175	850	1153	5437	1550	1691	276	283	3008	3663	403
Beauveria bassiana	154	591	545	414	64	5914	433	329	391	898	0	35	504	745	19	295	0	21	0	75	0	995	326	647	0	175	972	538	47	22	240	0	237	27	0	83	35	0	0	710	219	52	138	693	527	33	17	221	243	0
Beauveria brongniartii	49	131	215	0	26	2221	212	0	178	576	0	26	0	311	0	0	0	0	0	0	0	353	174	316	0	0	458	126	0	0	152	0	23	0	0	20	0	0	0	174	0	0	0	396	0	0	0	0	0	0
Beauveria caledonica	0	0	0	0	0	969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifiguratus adelaidae	49	195	522	269	74	0	130	325	139	122	0	78	245	178	123	22	202	63	0	31	0	419	251	272	16	19	434	0	22	161	25	0	324	56	0	69	25	16	19	382	0	0	145	146	433	52	73	198	31	127
Bimuria novae-zelandiae	483	1280	1413	926	121	3617	1099	670	790	1770	67	439	934	1239	566	880	412	448	111	131	1125	2820	703	961	69	401	2165	2488	166	447	909	1146	448	84	469	149	1077	634	600	1352	1208	326	1192	939	893	74	102	714	819	382
Bipolaris cookei	0	0	0	0	0	1783	0	0	0	0	0	0	0	0	0	20	0	20	0	0	0	0	0	0	0	0	135	360	0	0	0	141	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bipolaris maydis	80	163	382	185	31	979	296	0	288	657	25	91	362	275	182	0	0	114	18	50	135	853	208	213	30	15	1016	2372	66	145	233	913	168	16	0	18	206	165	228	258	334	0	407	294	0	17	0	0	32	0
Bipolaris oryzae	50	124	121	0	0	423	73	0	192	485	0	35	210	133	0	0	0	63	0	12	0	483	241	169	0	0	592	1503	14	0	151	459	0	18	0	25	146	0	53	152	191	0	239	161	0	0	0	0	24	0
Bipolaris sorokiniana	118	173	393	157	0	762	363	0	227	381	0	114	202	318	174	0	0	91	0	25	135	503	113	194	0	20	658	2669	38	15	179	893	20	0	0	19	200	163	253	156	287	28	357	274	0	0	22	0	255	0
Bipolaris victoriae	0	0	0	138	0	0	0	0	134	13	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	222	414	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
Bipolaris zeicola	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	20	0	0	0	0	0	0	0	16	0	0	127	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blastomyces dermatitidis	117	489	438	192	13	1075	552	298	312	2357	318	0	167	295	0	244	0	0	0	111	0	598	231	130	0	562	1327	232	56	0	569	207	589	90	0	56	17	0	0	496	285	0	253	649	540	0	0	315	0	56
Blastomyces parvus	27	0	173	142	0	769	44	0	0	180	0	0	20	216	0	0	0	0	0	0	0	341	0	24	0	0	317	0	14	0	0	0	24	0	0	27	11	0	0	188	0	0	0	0	0	0	0	0	0	0
Blastomyces percursus	0	0	198	0	0	479	0	0	159	0	0	25	152	0	0	0	0	0	0	0	0	160	0	31	0	0	313	0	0	0	0	0	0	0	0	0	11	0	0	155	0	0	0	0	0	0	0	0	23	0
Blastomyces silverae	17	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	140	0	24	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blastosporella zonata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blumeria graminis	2817	6825	5057	7974	757	3660	4510	5490	2870	976	463	785	2385	11025	134	5104	370	208	282	711	2348	7681	3809	2642	101	841	5411	369	250	1852	668	916	549	237	392	741	2516	2067	36	8764	271	1370	828	3803	6018	452	736	509	4314	1028
Blyttiomyces helicus	22	313	824	764	80	0	172	779	274	343	490	217	272	0	263	373	1113	71	0	41	327	508	1118	223	44	335	506	530	72	365	280	200	2059	131	150	158	191	195	420	1006	301	208	154	363	1326	133	68	669	204	296
Boletus edulis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	21	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bondarzewia mesenterica	16	0	0	0	0	0	0	0	0	0	0	0	0	722	0	51	145	0	0	0	0	0	0	212	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570	0	0	0	0	0
Botryobasidium botryosum	0	138	132	0	42	0	0	0	0	0	0	0	0	131	46	127	0	55	0	12	0	180	23	965	0	0	511	0	17	0	0	0	0	14	0	20	0	0	0	0	0	0	169	0	342	0	30	126	0	0
Botryosphaeria dothidea	429	1480	1777	1326	215	5387	1282	863	950	2736	228	205	970	1693	282	1056	28	119	81	139	457	5771	923	964	50	521	4125	1200	123	259	811	668	519	121	415	208	527	290	26	1874	468	388	736	1426	1235	93	115	751	933	206
Botryotinia calthae	460	1182	1113	1413	156	832	816	954	575	257	0	149	545	1953	0	803	39	46	60	118	403	1765	732	517	0	156	1400	237	58	349	166	215	48	32	0	188	499	361	0	1736	0	144	147	702	1074	74	168	0	769	199
Botryotinia convoluta	216	518	679	629	66	385	329	438	268	17	0	42	266	905	0	429	0	16	0	75	0	957	405	299	0	0	718	0	22	28	0	0	27	0	0	95	188	162	0	1023	0	66	0	346	510	34	63	0	395	0
Botryotinia globosa	261	665	620	772	100	406	467	564	337	14	0	91	276	1223	0	500	0	0	29	76	152	982	382	272	0	0	647	0	36	218	0	0	0	20	0	67	259	234	0	909	0	87	0	415	668	49	117	0	476	0
Botryotinia narcissicola	158	552	377	579	32	401	265	404	248	13	0	63	47	746	0	342	0	0	0	41	0	777	332	220	0	0	540	0	0	36	0	0	23	22	0	73	29	150	0	693	0	70	0	150	286	32	27	0	321	0
Botryotinia squamosa	31	0	144	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
Botrytis aclada	499	1048	1004	1351	137	680	777	940	522	406	0	146	546	1761	0	839	31	29	73	149	382	1727	690	481	0	150	1184	145	65	365	148	167	37	54	0	150	454	356	0	1754	0	162	173	663	1110	83	132	0	775	163
Botrytis byssoidea	151	317	310	490	21	0	258	401	165	0	0	134	53	683	0	316	0	0	0	39	0	585	317	232	0	0	496	0	0	31	0	0	20	0	0	35	19	145	0	816	0	48	0	134	319	34	74	0	280	0
Botrytis cinerea	1009	2533	2357	2514	266	1484	1973	1744	1181	1351	196	421	842	3481	21	1506	57	515	128	250	785	3978	1395	993	41	356	3542	5345	116	586	565	984	753	92	0	381	878	595	42	3298	200	438	416	1448	2102	138	224	355	1369	1553
Botrytis deweyae	45	0	0	202	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	14	0	0	0
Botrytis elliptica	93	238	187	293	30	0	200	147	136	0	0	0	24	426	0	0	0	0	0	12	0	279	215	0	0	0	267	0	0	22	0	0	0	0	0	36	13	0	0	513	0	0	0	0	0	23	21	0	158	0
Botrytis fragariae	343	912	844	1163	110	224	589	808	418	169	0	111	287	1484	0	684	29	23	21	110	331	1311	502	321	0	14	865	135	17	255	0	0	23	35	0	147	338	318	0	1117	0	108	145	449	879	44	105	0	556	125
Botrytis galanthina	243	509	582	757	68	179	349	861	279	0	0	57	218	1013	0	407	0	19	23	68	0	839	392	240	0	0	634	178	21	42	0	0	0	19	0	69	274	193	0	828	0	57	0	326	531	39	71	0	357	0
Botrytis hyacinthi	295	613	725	789	73	529	442	596	322	0	0	74	287	1080	0	436	0	21	44	66	144	1073	403	287	0	0	703	0	25	192	15	0	0	28	0	71	256	216	0	992	0	81	0	389	640	47	90	0	447	0
Botrytis paeoniae	384	930	621	1064	96	541	590	747	423	160	0	116	320	1555	0	632	31	24	20	86	288	1260	574	348	0	0	989	126	45	265	15	0	24	42	0	109	356	294	0	1307	0	106	0	469	883	59	96	0	580	135
Botrytis porri	556	1265	1298	1615	176	901	1019	1124	642	343	20	175	662	2213	0	983	37	67	65	162	448	1844	908	630	13	192	1408	198	63	393	169	258	191	71	0	135	492	435	0	2105	0	276	194	781	1290	85	150	0	961	216
Botrytis sinoallii	167	434	317	536	49	0	318	355	197	0	0	23	51	757	0	327	0	0	0	29	0	661	269	163	0	0	386	0	0	32	0	0	0	16	0	54	189	145	0	717	0	51	0	164	419	29	29	0	299	0
Botrytis tulipae	151	460	537	535	51	409	287	360	288	0	0	44	236	691	0	317	0	18	0	65	0	791	309	229	0	0	533	0	0	31	0	0	24	0	0	73	174	147	0	727	0	66	0	145	411	30	52	0	237	0
Brettanomyces naardenensis	0	0	0	0	21	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Byssochlamys spectabilis	479	1629	2690	1371	216	5776	1310	965	1006	1753	289	209	1043	1988	179	1169	30	103	96	216	551	3589	928	1232	52	703	2904	1200	151	308	816	527	539	128	492	199	487	324	28	2424	387	396	675	1171	1576	121	181	696	888	215
Byssothecium circinans	414	1425	2685	700	83	2928	985	599	770	2021	208	549	1029	982	678	854	952	307	183	97	1353	1773	596	3503	165	408	2261	2459	154	433	944	1274	463	114	465	198	817	4142	307	1118	1017	422	1036	793	693	83	95	600	528	212
Cairneyella variabilis	599	2737	1229	1876	218	1739	1049	1791	657	0	0	294	903	2502	0	2056	188	137	118	237	809	2680	1094	545	44	242	1317	0	153	1073	220	460	37	134	0	263	818	543	0	2431	0	653	292	1528	1402	71	207	0	734	339
Calocera cornea	17	0	0	0	0	0	0	0	0	149	0	0	0	0	0	20	0	0	0	0	0	0	0	185	0	0	136	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0
Calocera viscosa	217	2817	1628	1088	461	1574	1971	1161	1218	1939	188	499	2373	822	808	1761	0	546	516	368	957	2160	819	321	358	643	1350	396	342	539	97	1715	1014	273	1032	296	831	453	1098	897	889	879	1056	2822	1246	198	363	2941	168	585
Calonectria ilicicola	0	0	144	0	0	12003	0	0	0	0	0	0	0	231	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	13	0	0	0	0	0	0	419	189	0	0	0	0	0
Candida dubliniensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0
Cantharellus anzutake	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	54	23	0	0	0	0	145	0	316	0	0	213	0	0	0	0	0	0	17	0	17	0	0	0	0	0	0	160	0	946	0	28	0	22	0
Capronia coronata	258	1034	1248	858	122	2808	768	668	572	883	42	115	580	1045	152	653	38	96	54	93	336	2256	605	890	0	599	1523	430	81	169	391	271	312	48	251	123	274	239	0	1274	257	257	515	612	911	64	96	338	445	159
Capronia epimyces	323	1052	1423	853	125	3525	937	660	580	813	33	134	558	1287	183	716	153	80	38	100	509	2488	698	1127	0	495	1837	511	99	231	396	437	288	73	221	132	320	202	0	1582	252	240	528	664	974	82	118	422	584	157
Catenaria anguillulae	36	0	452	213	54	0	0	120	0	15	0	0	0	0	131	0	478	63	0	11	0	0	147	131	41	28	153	266	46	20	0	0	304	62	147	51	13	0	426	136	44	0	16	137	477	28	21	326	33	131
Caulochytrium protostelioides	41	189	458	374	63	0	31	366	153	151	197	111	176	0	177	254	394	80	0	0	127	0	403	155	23	40	225	171	38	160	21	0	720	62	0	88	24	14	198	422	72	23	131	191	672	72	0	247	177	0
Cenococcum geophilum	1371	3710	3729	3885	381	7047	2558	2417	1810	1093	278	601	1500	5152	301	2749	350	255	200	369	1604	5658	2028	2287	71	685	4860	1068	207	947	771	976	508	164	596	440	1259	1071	32	4865	928	971	1222	1976	2970	276	421	736	2707	585
Ceraceosorus bombacis	17	443	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	412	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ceraceosorus guamensis	18	850	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	401	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ceratobasidium theobromae	0	0	0	0	0	0	0	0	0	359	0	0	0	129	0	56	0	0	0	0	0	609	188	1268	0	0	620	0	0	14	0	0	0	14	0	0	0	3639	316	0	0	0	0	0	0	0	0	297	0	0
Ceratocystis fimbriata	29	0	211	0	12	1027	84	0	138	437	0	0	20	224	0	0	0	0	0	11	0	173	16	42	0	0	413	0	0	0	0	0	0	16	0	20	0	0	0	169	0	0	0	149	0	0	0	0	0	0
Ceratocystis platani	0	0	0	0	0	0	0	0	0	12	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cercospora berteroae	124	1021	1042	4458	469	5045	1247	208	5183	770	52	828	13482	880	803	272	0	662	42	47	152	1990	4194	353	47	712	4568	2338	400	365	6603	1351	518	102	499	133	393	135	24	773	48	370	1757	349	226	42	115	540	402	346
Cercospora beticola	163	1318	1406	5236	578	4695	1561	240	6511	980	57	1000	15874	1144	1186	316	0	742	39	54	175	2740	5135	487	86	895	5445	3613	587	410	8883	1980	598	130	722	180	450	175	27	839	216	422	2077	466	270	41	139	697	310	499
Cercospora zeae-maydis	204	1792	1736	6101	568	9534	1940	475	7646	1015	91	1133	18690	1373	1191	434	0	1089	63	70	230	2942	6010	583	92	1293	6307	2943	605	490	8187	1846	687	151	799	202	502	206	36	1614	231	623	2996	474	343	82	142	861	560	532
Cercospora zeina	189	1442	1262	5418	541	7111	1652	488	6822	938	60	974	16558	1333	1090	341	0	882	65	86	178	2632	5318	467	76	970	5587	2784	543	434	7813	1757	669	153	666	173	479	176	22	1321	232	564	2359	461	355	55	142	743	532	442
Chaetomium globosum	800	4386	2231	2575	854	19018	3282	2690	1978	7568	497	251	1394	7130	25	1138	183	125	88	861	473	3488	1680	1311	76	1764	6589	564	265	555	1469	200	1566	287	457	522	767	327	220	5036	797	404	744	6940	4612	179	180	1032	1271	321
Chaetomium thermophilum	714	3472	1759	1824	653	14996	2390	1923	1231	5565	356	200	1021	5654	17	926	0	116	42	620	364	2774	1244	964	26	1244	4071	282	239	333	1113	187	1001	228	409	351	593	266	145	3696	482	267	538	5007	3471	124	129	778	906	251
Chalara longipes	15798	32877	27863	44295	3792	22301	25741	29085	18009	2409	2003	3739	7856	61374	633	26764	2644	1180	1800	3409	12568	41698	22173	14862	533	4109	26928	876	1396	10272	3290	4738	2818	1347	1436	5387	13454	12060	106	48888	1651	6529	3850	18512	32263	2535	4460	2178	25281	5416
Chlorociboria aeruginascens	10286	23327	18883	28820	2767	11935	16641	19557	11290	2255	1490	2826	10458	39844	471	18022	1351	855	1266	2679	8308	30331	13973	10075	369	2846	20613	956	945	7041	2197	3827	1723	924	1156	2840	9376	7687	78	34348	957	4731	2937	12620	21986	1637	2955	1498	16225	3526
Choanephora cucurbitarum	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Choiromyces venosus	60	203	182	227	12	421	0	0	0	0	0	29	35	329	0	0	0	0	0	0	0	313	0	135	0	0	328	0	0	14	0	0	21	13	0	17	15	0	0	189	0	0	0	0	0	25	12	0	25	0
Chrysomyxa arctostaphyli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chrysoporthe austroafricana	55	272	931	0	62	219	385	0	182	2601	80	0	209	0	0	37	0	0	0	59	0	159	0	47	0	241	822	0	24	0	371	0	453	79	0	52	17	0	0	0	0	0	167	0	281	0	0	170	0	0
Chrysoporthe deuterocubensis	45	0	0	0	0	0	0	0	17	449	0	0	0	0	0	32	0	0	0	14	0	0	0	19	0	0	299	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chytriomyces confervae	133	665	1811	2346	211	228	351	1773	584	686	1001	438	534	208	2389	1413	1468	89	58	233	626	468	3301	441	120	975	1371	2245	226	761	913	525	5410	352	143	417	310	216	475	2946	309	656	188	917	3461	242	109	2872	608	511
Cladobotryum mycophilum	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cladonia leporina	0	0	0	0	0	0	63	0	0	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cladonia subtenuis	0	0	0	0	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cladonia uncialis	21	182	0	0	0	0	44	0	131	227	0	0	0	118	0	0	0	0	0	0	0	392	0	26	0	0	334	0	0	0	0	0	0	0	0	0	11	0	0	0	0	22	0	0	0	0	0	0	0	0
Cladophialophora bantiana	99	182	365	204	0	1024	317	0	147	212	0	0	0	381	0	0	0	16	0	0	0	549	169	370	0	126	445	177	0	0	0	0	26	0	0	23	0	0	0	364	0	44	146	0	206	25	19	0	198	0
Cladophialophora carrionii	222	720	906	538	86	1184	669	470	386	576	25	57	367	716	0	487	34	61	0	81	246	1327	456	1353	0	337	1019	378	46	20	270	169	198	28	152	90	174	0	0	823	145	208	306	496	619	62	80	137	288	0
Cladophialophora immunda	165	757	942	514	64	3343	627	412	480	605	28	48	305	696	116	436	0	16	0	74	250	1385	445	907	0	314	1307	321	54	35	267	187	231	47	147	89	181	0	0	1018	198	219	318	469	549	60	62	185	490	0
Cladophialophora psammophila	77	129	419	175	0	2356	298	0	180	272	0	30	183	285	0	240	0	45	0	0	0	654	150	392	0	16	476	197	33	0	0	0	28	0	0	20	16	0	0	427	0	0	155	122	0	0	27	0	170	0
Cladophialophora yegresii	123	351	454	308	49	811	384	0	200	319	0	28	201	339	0	0	26	0	0	0	174	695	244	724	0	151	573	218	20	0	0	0	39	16	0	33	20	0	0	450	0	31	238	127	232	29	13	0	161	0
Cladosporium acalyphae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cladosporium cladosporioides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	123	676	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cladosporium herbarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cladosporium neopsychrotolerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cladosporium phlei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	505	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cladosporium sphaerospermum	0	0	347	0	0	1227	0	0	0	14	0	33	175	0	0	0	0	0	0	0	0	208	0	0	0	0	162	122	0	0	0	0	0	0	0	0	0	0	0	136	0	0	124	0	0	0	0	0	28	0
Clathrospora elynae	307	992	1278	605	90	1904	1070	504	438	1403	51	406	728	889	705	537	267	300	86	101	751	2126	491	868	97	335	3321	7646	153	728	750	2207	430	85	491	129	676	627	565	986	923	264	1067	829	627	63	108	395	456	25
Clavaria fumosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Claviceps purpurea	212	934	1110	578	139	10016	730	585	569	2014	59	99	480	1178	0	379	0	23	27	96	351	1557	457	468	0	345	1603	792	53	163	396	224	787	78	184	116	261	158	0	1148	239	53	292	1392	850	56	53	626	326	33
Clavispora lusitaniae	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0
Clohesyomyces aquaticus	779	1841	2538	1292	176	4681	1409	847	897	1775	238	1119	1647	1965	521	1544	7079	465	319	208	2487	2631	912	1444	142	529	2559	2197	183	898	1026	1570	1522	152	595	265	969	1199	357	1771	1991	525	1032	1080	1166	254	150	635	1138	380
Clonostachys rosea	0	0	0	0	0	848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coccidioides immitis	35	0	0	0	0	379	0	0	0	135	0	0	0	154	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coccidioides posadasii	52	0	0	156	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0
Coccocarpia palmicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0
Coemansia reversa	52	181	464	266	87	0	159	414	148	397	157	131	217	0	22	0	183	81	26	0	132	0	216	17	50	162	133	0	26	218	161	0	912	46	0	110	30	15	0	244	48	126	146	190	763	63	48	249	32	0
Coleophoma crateriformis	3618	8180	34616	10844	1003	5847	5807	7226	4109	1513	557	1003	4055	14885	183	6329	505	349	396	1225	2918	219310	6035	4801	137	1152	27398	454	361	2499	1126	1268	816	369	495	1292	3252	2693	29	14008	907	1540	1171	4743	12410	606	1045	910	6088	1278
Coleophoma cylindrospora	4382	9718	43860	12170	1257	7230	6821	8398	5409	2939	669	1299	5352	16935	197	7362	690	384	573	1470	3392	282314	7237	6101	140	1486	34989	652	436	2826	1584	1581	1139	453	586	1642	3777	3262	40	17803	1151	1893	1426	5590	15161	711	1270	1303	6989	1555
Colletotrichum aenigma	19	0	193	0	0	1281	72	0	0	487	0	0	0	200	0	0	0	0	0	0	0	456	0	18	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0
